,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
39592,['Henry Mancini'],[678009],0.487,0.342,0.733,139.692,-13.283,1,3,0.39,0.00157,0.141,0.0298,0,122720,28,1962,1962,Just for *******,Easy Listening,5.0
39723,['Herb Alpert'],[674332],0.826,0.469,0.475,104.923,-13.957,1,8,0.237,0.944,0.0429,0.0709,0,311413,44,1979,9/1/1979,Rotation,Easy Listening,5.0
39709,['Herb Alpert & the Tijuana Brass'],[955773],0.642,0.483,0.39,181.229,-13.722,0,9,0.892,0.844,0.174,0.0872,0,213240,27,1968,5/1/1968,Panama,Easy Listening,5.0
11490,['Bert Kaempfert'],[748088],0.613,0.463,0.891,167.613,-10.588,1,9,0.518,0.322,0.201,0.0586,0,128840,14,1962,1/1/1962,Tootie Flutie,Easy Listening,5.0
39679,['Herb Alpert & the Tijuana Brass'],[955773],0.847,0.528,0.99,107.982,-10.787,1,3,0.793,0.817,0.22,0.0637,0,129720,30,1965,4/1/1965,Peanuts,Easy Listening,5.0
63526,['Nelson Riddle'],[322027],0.413,0.692,0.747,137.449,-7.486,1,8,0.391,0.0267,0.22,0.0529,0,178467,3,1955,1/1/1955,Kansas City,Easy Listening,5.0
9142,['Arthur Lyman'],[607028],0.453,0.103,0.267,134.798,-24.222,0,5,0.671,0.408,0.104,0.0443,0,141933,6,1958,1958,China Clipper,Easy Listening,5.0
39546,['Henry Mancini'],[678009],0.62,0.768,0.967,138.96,-8.853,1,7,0.741,0.296,0.047,0.0349,0,144053,6,1958,1958,Pie-In-the-Face Polka,Easy Listening,5.0
11453,['Bert Kaempfert'],[748088],0.853,0.176,0.55,119.55,-18.351,0,5,0.419,0.937,0.144,0.0441,0,194560,10,1961,1/1/1961,******** Loves Me,Easy Listening,5.0
57924,['Martin Denny'],[311074],0.309,0.287,0.3,110.384,-12.969,0,7,0.663,5.13e-05,0.35,0.0374,0,123320,9,1958,1/1/1958,Cobra,Easy Listening,5.0
39675,['Herb Alpert & the Tijuana Brass'],[955773],0.518,0.268,0.497,97.561,-16.069,1,3,0.53,0.891,0.109,0.026,0,143387,32,1965,4/1/1965,Lemon Tree,Easy Listening,5.0
9147,['Arthur Lyman'],[607028],0.432,0.0465,0.179,100.181,-24.582,0,2,0.768,0.147,0.355,0.0418,0,185147,5,1958,1958,Katsumi Love Theme,Easy Listening,5.0
39524,['Henry Mancini'],[678009],0.263,0.491,0.379,164.038,-9.891,1,0,0.234,0.87,0.115,0.0366,0,196800,12,1959,1959,Fallout!,Easy Listening,5.0
57945,['Martin Denny'],[311074],0.596,0.533,0.9,156.912,-13.725,0,5,0.371,0.596,0.109,0.0684,0,120973,7,1957,1957,Rush Hour In Hong Kong,Easy Listening,5.0
36505,['Gheorghe Zamfir'],[694325],0.202,0.203,0.0715,84.703,-14.704,1,9,0.821,0.232,0.115,0.0402,0,202453,34,1991,1/1/1991,Theme From Limelight,Easy Listening,5.0
39716,['Herb Alpert'],[674332],0.765,0.56,0.911,88.322,-11.322,0,5,0.38,0.897,0.153,0.0612,0,301933,30,1979,9/1/1979,Street Life,Easy Listening,5.0
58674,['Mason Williams'],[955647],0.486,0.701,0.74,155.269,-10.53,1,7,0.852,0.746,0.108,0.0348,0,184800,45,1968,1968,********* Gas,Easy Listening,5.0
71212,['Ray Conniff'],[869487],0.328,0.281,0.462,94.501,-14.125,1,2,0.966,1.31e-05,0.192,0.0312,0,145133,37,1967,1967,Beyond The Reef,Easy Listening,5.0
57969,['Martin Denny'],[311074],0.659,0.438,0.664,125.085,-11.552,0,2,0.417,0.0509,0.11,0.0292,0,155960,20,1956,1956,Love Dance - Original Mono Version,Easy Listening,5.0
71189,['Ray Conniff'],[869487],0.545,0.605,0.905,99.912,-15.207,1,9,0.372,0.954,0.224,0.0397,0,153333,47,1962,1962,Tico-Tico,Easy Listening,5.0
39605,['Henry Mancini'],[678009],0.263,0.277,0.237,87.853,-10.499,1,7,0.981,0.0,0.209,0.0279,0,162453,12,1958,1958,Dear Heart,Easy Listening,5.0
57991,['Martin Denny'],[311074],0.737,0.458,0.892,133.462,-14.2,1,6,0.687,0.599,0.101,0.127,0,172107,14,1958,1/1/1958,M'Bira,Easy Listening,5.0
57965,['Martin Denny'],[311074],0.686,0.291,0.621,105.793,-18.234,1,10,0.601,0.431,0.125,0.0429,0,180360,27,1959,1/1/1959,Martinique,Easy Listening,5.0
53557,['Les Baxter'],[249175],0.429,0.229,0.46,115.484,-15.913,1,8,0.953,0.846,0.0716,0.0377,0,177667,19,1947,4/1/1947,Moon Moods,Easy Listening,5.0
19213,['Chantal Kreviazuk'],[199917],0.564,0.379,0.177,99.142,-7.225,1,2,0.743,0.00161,0.106,0.0257,0,279600,45,1999,4/2/1999,Feels Like Home,Easy Listening,5.0
71169,['Ray Conniff'],[869487],0.411,0.264,0.456,119.693,-16.135,1,0,0.476,0.731,0.14,0.0341,0,179227,22,1962,1962,Strange Music,Easy Listening,5.0
71160,['Ray Conniff'],[869487],0.26,0.268,0.249,84.228,-16.194,1,1,0.853,0.0,0.103,0.0304,0,462427,14,1962,1962,Medley: O Holy ***** / We ***** Kings of Orient Are / Deck the Halls with Boughs of Holly,Easy Listening,5.0
57933,['Martin Denny'],[311074],0.465,0.473,0.37,139.073,-13.938,1,7,0.598,0.744,0.167,0.0438,0,129333,8,1958,1/1/1958,Port Au Prince,Easy Listening,5.0
71226,['Ray Conniff'],[869487],0.716,0.646,0.927,127.254,-10.651,1,2,0.845,0.0,0.423,0.0315,0,114040,35,1967,1967,The Hukilau Song,Easy Listening,5.0
71195,['Ray Conniff'],[869487],0.326,0.447,0.673,166.632,-12.411,1,0,0.843,0.954,0.582,0.0364,0,162533,23,1956,1956,Begin The Beguine,Easy Listening,5.0
2213,['Jackie Gleason'],[781399],0.104,0.245,0.129,57.939,-12.152,1,10,0.958,0.87,0.416,0.035,0,210640,20,1952,11/3/1952,If I Had You,Easy Listening,5.0
61717,['Mitch Miller'],[577261],0.712,0.856,0.934,97.431,-9.457,1,2,0.636,0.0,0.168,0.0332,0,166867,10,1950,1950,The Children's Marching Song (Nick Nack **** Whack),Easy Listening,5.0
71176,['Ray Conniff'],[869487],0.537,0.592,0.848,143.169,-6.146,0,2,0.71,0.973,0.134,0.0303,0,167133,15,1966,1966,****** Dolly!,Easy Listening,5.0
39646,['Herb Alpert & the Tijuana Brass'],[955773],0.538,0.219,0.25,150.061,-11.777,0,9,0.91,0.919,0.114,0.0524,0,153987,25,1971,7/1/1971,Jerusalem,Easy Listening,5.0
2169,['Jackie Gleason'],[781399],0.202,0.37,0.126,116.306,-12.394,1,10,0.67,0.416,0.115,0.0405,0,203400,3,1955,6/6/1955,"Darling, Je Vous Aime Beaucoup",Easy Listening,5.0
11460,['Bert Kaempfert'],[748088],0.5,0.426,0.519,145.162,-12.35,0,7,0.794,0.91,0.121,0.0466,0,150667,20,1968,1/1/1968,Mister Sandman,Easy Listening,5.0
9163,['Arthur Lyman'],[607028],0.649,0.0916,0.565,116.374,-27.728,1,5,0.803,0.91,0.138,0.0417,0,148240,19,1958,1958,Dahil Sayo,Easy Listening,5.0
39601,['Henry Mancini'],[678009],0.524,0.207,0.269,116.828,-17.656,0,9,0.987,0.945,0.108,0.0328,0,187120,14,1961,10/19/1961,Sally's Tomato - REMASTERED,Easy Listening,5.0
2258,['Jackie Gleason'],[781399],0.191,0.146,0.0701,61.918,-16.784,0,9,0.843,0.311,0.0648,0.0357,0,152947,15,1957,1/1/1957,Prelude To A Kiss,Easy Listening,5.0
53803,['Liberace'],[822777],0.491,0.396,0.0638,70.947,-24.055,1,1,0.758,0.0,0.314,0.942,0,208600,0,1955,1/10/1955,"""The Wonderful Art of Playing Latin Percussion ************ - Live",Easy Listening,5.0
2259,['Jackie Gleason'],[781399],0.19,0.129,0.113,93.154,-19.216,1,3,0.956,0.437,0.181,0.0342,0,145440,18,1962,4/2/1962,How About Me,Easy Listening,5.0
9146,['Arthur Lyman'],[607028],0.685,0.00498,0.234,82.273,-33.704,1,7,0.933,0.312,0.109,0.0534,0,152133,4,1958,1958,Aphrodisia,Easy Listening,5.0
71161,['Ray Conniff'],[869487],0.574,0.644,0.882,116.851,-10.3,1,4,0.842,5.04e-06,0.155,0.0297,0,123933,15,1964,1964,Invisible Tears,Easy Listening,5.0
71197,['Ray Conniff'],[869487],0.284,0.233,0.39,75.773,-17.524,1,7,0.819,0.972,0.169,0.0305,0,164733,23,1957,1957,Moonlight ********,Easy Listening,5.0
2167,['Jackie Gleason'],[781399],0.178,0.187,0.081,73.587,-16.556,1,0,0.971,0.909,0.135,0.0382,0,214280,17,1965,4/12/1965,Be My Love,Easy Listening,5.0
11458,['Bert Kaempfert'],[748088],0.579,0.289,0.426,110.252,-13.529,1,5,0.867,0.496,0.16,0.029,0,174200,24,1964,1/1/1964,Love Comes But Once,Easy Listening,5.0
11468,['Bert Kaempfert'],[748088],0.18,0.321,0.279,72.99,-9.064,1,5,0.758,0.758,0.131,0.0331,0,151373,12,1964,1/1/1964,"Nur du, du, du allein (To Know Him Is To Love Him)",Easy Listening,5.0
2158,['Jackie Gleason'],[781399],0.155,0.143,0.121,73.331,-19.83,0,10,0.913,0.854,0.111,0.0369,0,170867,16,1963,4/29/1963,The Third Man Theme,Easy Listening,5.0
9118,['Arthur Lyman'],[607028],0.498,0.28,0.392,83.881,-22.372,1,0,0.665,0.814,0.0805,0.0456,0,162280,11,1959,1959,Jungle Jalopy,Easy Listening,5.0
75399,['Sergio Mendes'],[2330],0.639,0.403,0.324,132.56,-12.401,1,7,0.567,0.0,0.67,0.0349,0,255600,46,2009,1/1/2009,Never Gonna Let You Go,Easy Listening,5.0
39697,['Herb Alpert & the Tijuana Brass'],[955773],0.648,0.59,0.719,97.722,-9.128,1,7,0.204,0.802,0.103,0.03,0,132053,17,1962,12/1/1962,Struttin' With Maria,Easy Listening,5.0
63542,['Nelson Riddle'],[322027],0.311,0.13,0.334,174.006,-15.456,0,0,0.946,0.352,0.0831,0.0328,0,96027,11,1959,1/1/1959,Prelude I,Easy Listening,5.0
57993,['Martin Denny'],[311074],0.412,0.228,0.315,90.149,-15.921,0,7,0.538,5.1e-06,0.12,0.0404,0,145547,18,1959,1/1/1959,Stranger In Paradise,Easy Listening,5.0
57994,['Martin Denny'],[311074],0.519,0.192,0.38,93.925,-20.924,0,10,0.905,0.0799,0.0886,0.0481,0,170053,18,1959,1/1/1959,Song Of The Islands,Easy Listening,5.0
32550,['Ferrante & Teicher'],[170214],0.437,0.144,0.0708,108.322,-15.798,1,2,0.994,0.888,0.107,0.0343,0,439637,1,1955,10/11/1955,Hollywood Rhapsody,Easy Listening,5.0
53561,['Les Baxter'],[249175],0.471,0.29,0.5,125.732,-13.332,0,5,0.978,0.934,0.11,0.0413,0,167333,10,1947,4/1/1947,Mist O' The Moon,Easy Listening,5.0
9125,['Arthur Lyman'],[607028],0.525,0.322,0.207,132.393,-16.704,0,2,0.826,0.0356,0.0855,0.0619,0,234293,10,1961,1961,Autumn Leaves,Easy Listening,5.0
39682,['Herb Alpert & the Tijuana Brass'],[955773],0.637,0.349,0.497,101.068,-13.233,1,8,0.531,0.753,0.331,0.0718,0,136053,31,1966,5/9/1966,What Now My Love,Easy Listening,5.0
39663,['Herb Alpert & the Tijuana Brass'],[955773],0.718,0.353,0.715,141.803,-11.973,0,0,0.649,0.656,0.505,0.0433,0,160533,31,1962,12/1/1962,Acapulco ****,Easy Listening,5.0
63563,['Nelson Riddle'],[322027],0.465,0.235,0.468,119.857,-13.012,0,7,0.616,0.0133,0.163,0.0294,0,166707,26,1964,1964,Gabrielle,Easy Listening,5.0
2181,['Jackie Gleason'],[781399],0.192,0.0958,0.046,113.507,-25.164,1,7,0.961,0.873,0.194,0.037,0,149387,9,1962,4/2/1962,Always And Always,Easy Listening,5.0
61714,['Mitch Miller'],[577261],0.437,0.558,0.42,65.948,-10.848,1,3,0.853,0.0,0.207,0.0302,0,195558,20,1950,1950,You Are My Sunshine,Easy Listening,5.0
39721,['Herb Alpert'],[674332],0.691,0.773,0.738,131.023,-9.226,0,7,0.126,0.564,0.063,0.0305,0,202367,41,1982,5/1/1982,Route ***,Easy Listening,5.0
2208,['Jackie Gleason'],[781399],0.182,0.271,0.0397,66.002,-12.889,0,2,0.953,0.94,0.119,0.0328,0,185400,34,1952,11/3/1952,Alone Together,Easy Listening,5.0
67667,['Percy Faith'],[305541],0.0843,0.359,0.0786,78.159,-11.539,1,0,0.908,0.696,0.145,0.0358,0,244827,35,1963,11/12/1963,Moon over Miami,Easy Listening,5.0
39674,['Herb Alpert & the Tijuana Brass'],[955773],0.531,0.642,0.192,82.107,-12.702,1,5,0.154,0.279,0.0584,0.323,0,264853,36,1965,10/1/1965,Zorba The Greek,Easy Listening,5.0
11473,['Bert Kaempfert'],[748088],0.57,0.512,0.697,75.617,-10.412,1,8,0.289,0.909,0.0759,0.044,0,187453,33,1962,1/1/1962,A Swingin' Safari,Easy Listening,5.0
39597,['Henry Mancini'],[678009],0.641,0.551,0.896,121.206,-10.479,1,9,0.702,0.827,0.0663,0.0346,0,129227,30,1963,1963,Charade (Main ******,Easy Listening,5.0
39598,['Henry Mancini'],[678009],0.176,0.204,0.123,82.36,-11.643,0,2,0.946,0.0,0.165,0.0294,0,127093,16,1958,1958,Days of Wine and Roses,Easy Listening,5.0
57966,['Martin Denny'],[311074],0.576,0.479,0.568,143.701,-13.573,1,2,0.663,0.819,0.129,0.0569,0,138133,27,1959,1/1/1959,Hawaiian War Chant,Easy Listening,5.0
11486,['Bert Kaempfert'],[748088],0.452,0.571,0.835,166.965,-8.774,1,7,0.0551,0.827,0.12,0.0339,0,135440,20,1963,1/1/1963,Living It Up,Easy Listening,5.0
9132,['Arthur Lyman'],[607028],0.289,0.00342,0.113,105.868,-37.482,1,5,0.948,0.446,0.103,0.0496,0,196680,8,1958,1958,Harbor Lights,Easy Listening,5.0
9138,['Arthur Lyman'],[607028],0.533,0.427,0.555,114.002,-15.842,0,7,0.723,0.521,0.0708,0.105,0,147600,7,1958,1958,Jungle Dreams,Easy Listening,5.0
71163,['Ray Conniff'],[869487],0.249,0.367,0.646,86.267,-15.137,1,7,0.702,0.0,0.231,0.0312,0,315733,14,1962,1962,Medley: Let It Snow! Let It Snow! Let It Snow! / Count Your Blessings / We Wish You a Merry Christmas,Easy Listening,5.0
71172,['Ray Conniff'],[869487],0.394,0.257,0.531,70.293,-12.677,1,3,0.905,0.902,0.129,0.0258,0,162600,11,1956,1956,Sentimental Journey,Easy Listening,5.0
7682,['André Kostelanetz'],[754767],0.233,0.142,0.0976,90.349,-17.062,1,6,0.968,0.817,0.104,0.0365,0,712893,0,1942,1942,Piano Concerto in F Major: II. Adagio - Andante con moto,Easy Listening,5.0
2277,['Jackie Gleason'],[781399],0.181,0.139,0.0529,107.403,-17.229,0,10,0.898,0.394,0.0842,0.0349,0,148680,14,1957,1/1/1957,Thinking Of You,Easy Listening,5.0
39555,['Henry Mancini'],[678009],0.441,0.68,0.712,95.287,-10.28,1,0,0.296,0.383,0.299,0.0421,0,108693,14,1963,1963,Bistro,Easy Listening,5.0
39664,['Herb Alpert & the Tijuana Brass'],[955773],0.748,0.223,0.68,101.388,-17.295,0,2,0.712,0.977,0.0924,0.035,0,166253,38,1965,4/1/1965,Tangerine,Easy Listening,5.0
39706,['Herb Alpert & the Tijuana Brass'],[955773],0.91,0.199,0.135,118.855,-15.883,0,5,0.619,0.935,0.0853,0.0499,0,163947,28,1967,12/8/1967,With A Little Help From My Friends,Easy Listening,5.0
39536,['Henry Mancini'],[678009],0.472,0.219,0.495,151.423,-14.939,1,5,0.866,0.593,0.0611,0.0286,0,195280,8,1960,1/1/1960,One Eyed Cat,Easy Listening,5.0
71209,['Ray Conniff'],[869487],0.334,0.0668,0.062,84.553,-22.352,1,5,0.983,0.844,0.102,0.0362,0,150293,27,1960,1960,**** Purple,Easy Listening,5.0
57953,['Martin Denny'],[311074],0.448,0.826,0.846,173.586,-10.145,0,11,0.493,0.000313,0.309,0.448,0,151347,7,1959,1/1/1959,Cubano Chant,Easy Listening,5.0
71162,['Ray Conniff'],[869487],0.518,0.259,0.3,78.606,-14.53,1,8,0.852,0.837,0.217,0.0268,0,143627,16,1960,1960,Love Me Tender,Easy Listening,5.0
88035,['The Piano Guys'],[2895189],0.383,0.0678,0.193,90.578,-18.621,1,4,0.992,0.917,0.0811,0.0417,0,262240,57,2013,5/3/2013,Just the Way You Are,Easy Listening,5.0
2202,['Jackie Gleason'],[781399],0.208,0.203,0.138,122.0,-20.584,1,5,0.966,0.983,0.315,0.0396,0,176600,4,1956,12/1/1956,Snowfall,Easy Listening,5.0
9162,['Arthur Lyman'],[607028],0.45,0.0176,0.265,102.818,-30.826,1,0,0.971,0.803,0.0862,0.0544,0,127547,20,1958,1958,Mapuana,Easy Listening,5.0
39725,['Herb Alpert'],[674332],0.885,0.766,0.771,111.413,-10.997,1,4,0.0739,0.000735,0.286,0.0449,0,293867,35,1987,2/1/1987,Diamonds,Easy Listening,5.0
67670,['Percy Faith'],[305541],0.123,0.532,0.444,193.651,-7.118,1,5,0.937,0.892,0.209,0.0434,0,166267,12,1956,1956,******* Waltz (Bonus Track),Easy Listening,5.0
2271,['Jackie Gleason'],[781399],0.19,0.0882,0.0543,80.587,-20.173,1,5,0.976,0.923,0.11,0.0369,0,167893,24,1965,4/12/1965,Lazy Afternoon,Easy Listening,5.0
71188,['Ray Conniff'],[869487],0.49,0.223,0.391,110.633,-17.153,0,2,0.808,0.176,0.34,0.0297,0,213373,51,1962,1962,Beyond the Sea (La Mer),Easy Listening,5.0
88042,['The Piano Guys'],[2895189],0.172,0.298,0.068,76.356,-12.451,1,7,0.916,0.891,0.104,0.0332,0,338253,51,2013,5/3/2013,Lord of the Rings,Easy Listening,5.0
2224,['Jackie Gleason'],[781399],0.201,0.235,0.0938,116.205,-13.597,1,1,0.797,0.0801,0.138,0.038,0,164640,13,1952,11/3/1952,A Stranger In Town,Easy Listening,5.0
9154,['Arthur Lyman'],[607028],0.721,0.209,0.568,122.816,-19.821,1,5,0.133,0.00342,0.114,0.0511,0,128067,34,1960,1960,Taboo Tu,Easy Listening,5.0
39591,['Henry Mancini'],[678009],0.497,0.19,0.31,121.307,-18.054,1,0,0.755,0.0278,0.0857,0.0324,0,190238,26,1961,1961,The Big Heist,Easy Listening,5.0
71203,['Ray Conniff'],[869487],0.459,0.559,0.891,77.872,-10.233,0,7,0.679,0.908,0.341,0.0301,0,164293,42,1963,1963,Volare (Nel Blu Dipinto Di Blu),Easy Listening,5.0
39688,['Herb Alpert & the Tijuana Brass'],[955773],0.834,0.733,0.967,130.275,-11.455,1,5,0.3,0.686,0.0889,0.031,0,131813,37,1967,12/8/1967,A Banda,Easy Listening,5.0
53559,['Les Baxter'],[249175],0.197,0.182,0.13,175.964,-17.273,1,7,0.989,0.985,0.0979,0.0368,0,175773,14,1947,4/1/1947,Lunette,Easy Listening,5.0
39582,['Henry Mancini'],[678009],0.66,0.386,0.86,132.029,-15.904,0,9,0.882,0.79,0.0961,0.0335,0,178399,30,1961,1961,Lain Golightly,Easy Listening,5.0
63564,['Nelson Riddle'],[322027],0.167,0.0221,0.167,112.609,-29.509,1,5,0.877,0.923,0.101,0.0378,0,150973,16,1958,1/1/1958,Tangi Tahiti (The **** Of Tahiti),Easy Listening,5.0
71180,['Ray Conniff'],[869487],0.428,0.302,0.358,127.637,-12.033,0,3,0.89,0.177,0.209,0.0299,0,194200,7,1956,1956,I Get A Kick Out Of You,Easy Listening,5.0
9107,['Arthur Lyman'],[607028],0.529,0.597,0.453,132.295,-7.417,1,0,0.524,0.00015,0.102,0.0324,0,106787,0,1953,1953,Mele Kalikimaka - Jingle Bells,Easy Listening,5.0
39593,['Henry Mancini'],[678009],0.568,0.377,0.501,119.431,-14.815,0,3,0.8,0.749,0.182,0.0338,0,174507,26,1962,1962,"Theme from ""Hatari!""",Easy Listening,5.0
88034,['The Piano Guys'],[2895189],0.302,0.515,0.111,150.285,-9.303,1,2,0.795,0.904,0.079,0.0414,0,309773,58,2013,1/18/2013,Beethoven's 5 Secrets,Easy Listening,5.0
39655,['Herb Alpert & the Tijuana Brass'],[955773],0.347,0.298,0.542,86.254,-14.461,1,3,0.979,0.925,0.178,0.04,0,164547,54,1965,4/1/1965,Ladyfingers,Easy Listening,5.0
39710,['Herb Alpert & the Tijuana Brass'],[955773],0.451,0.68,0.828,72.435,-10.034,1,9,0.171,0.853,0.198,0.0353,0,128253,20,1964,10/1/1964,South Of The Border,Easy Listening,5.0
88039,['The Piano Guys'],[2895189],0.386,0.341,0.356,80.176,-14.119,1,7,0.943,0.826,0.0966,0.0428,0,253493,51,2013,5/3/2013,Can't Help Falling in Love,Easy Listening,5.0
9117,['Arthur Lyman'],[607028],0.621,0.275,0.403,131.378,-15.707,1,5,0.071,0.015,0.0552,0.0936,0,150573,11,1960,1960,Love Dance,Easy Listening,5.0
2228,['Jackie Gleason'],[781399],0.208,0.191,0.102,67.061,-13.675,1,5,0.97,0.903,0.17,0.0373,0,218587,20,1954,8/2/1954,The Nearness Of You,Easy Listening,5.0
39692,['Herb Alpert & the Tijuana Brass'],[955773],0.609,0.316,0.698,97.09,-12.77,1,0,0.785,0.919,0.15,0.0326,0,154867,27,1966,5/9/1966,If I Were A Rich Man,Easy Listening,5.0
71156,['Ray Conniff'],[869487],0.297,0.18,0.363,82.732,-17.517,1,3,0.927,0.918,0.128,0.0318,0,136120,20,1957,1957,I Hear A Rhapsody,Easy Listening,5.0
2231,['Jackie Gleason'],[781399],0.18,0.193,0.16,82.413,-12.786,1,0,0.948,0.861,0.204,0.0355,0,205453,19,1954,8/2/1954,I Can't Get Started,Easy Listening,5.0
2256,['Jackie Gleason'],[781399],0.105,0.189,0.109,78.023,-13.599,1,7,0.838,0.0951,0.384,0.0371,0,133480,16,1957,1/1/1957,Jealous,Easy Listening,5.0
39616,['Henry Mancini'],[678009],0.505,0.653,0.564,119.392,-8.779,1,10,0.816,0.679,0.361,0.0525,0,125813,11,1958,1958,Peter Gunn,Easy Listening,5.0
57967,['Martin Denny'],[311074],0.847,0.737,0.749,128.37,-7.141,1,7,0.78,0.00313,0.113,0.0457,0,137787,21,1956,1956,Hong Kong ***** - Original Mono Version,Easy Listening,5.0
39538,['Henry Mancini'],[678009],0.543,0.434,0.761,103.988,-12.0,0,5,0.791,0.784,0.115,0.0343,0,147813,6,1961,10/19/1961,The Big **** Out - REMASTERED,Easy Listening,5.0
9159,['Arthur Lyman'],[607028],0.645,0.153,0.555,117.88,-21.334,1,2,0.414,0.0392,0.105,0.0486,0,176493,23,1958,1958,Misirlou,Easy Listening,5.0
2160,['Jackie Gleason'],[781399],0.206,0.121,0.0568,117.458,-20.664,1,7,0.977,0.898,0.128,0.036,0,222427,18,1965,4/12/1965,Everybody Loves ********,Easy Listening,5.0
39508,['Henry Mancini'],[678009],0.404,0.369,0.315,147.412,-11.266,0,9,0.688,0.796,0.0821,0.0355,0,177960,14,1959,1959,Sorta ****,Easy Listening,5.0
57941,['Martin Denny'],[311074],0.304,0.275,0.215,93.375,-12.443,0,10,0.433,0.00111,0.144,0.0335,0,178107,7,1958,1/1/1958,Buddhist Bells,Easy Listening,5.0
11467,['Bert Kaempfert'],[748088],0.536,0.287,0.564,102.051,-15.22,0,5,0.942,0.968,0.108,0.0281,0,174013,12,1963,1/1/1963,Highland Dreams,Easy Listening,5.0
9173,['Arthur Lyman'],[607028],0.641,0.217,0.408,121.468,-21.23,1,2,0.642,0.0823,0.111,0.0521,0,194173,13,1958,1958,Ringo Oiwake,Easy Listening,5.0
39532,['Henry Mancini'],[678009],0.481,0.31,0.415,153.14,-11.343,0,10,0.726,0.787,0.139,0.0393,0,250800,10,1959,1959,Not from Dixie,Easy Listening,5.0
61721,['Mitch Miller'],[577261],0.637,0.895,0.974,104.869,-11.485,1,1,0.386,0.0,0.424,0.0319,0,137044,4,1950,1950,********,Easy Listening,5.0
67671,['Percy Faith'],[305541],0.147,0.304,0.0706,74.896,-11.513,1,2,0.93,0.943,0.11,0.0328,0,231960,23,1963,11/12/1963,"Sunset (From ""Grand Canyon Suite"")",Easy Listening,5.0
11452,['Bert Kaempfert'],[748088],0.421,0.361,0.514,112.29,-13.418,1,5,0.767,0.918,0.191,0.028,0,177560,27,1964,1/1/1964,Lonely ***********,Easy Listening,5.0
39556,['Henry Mancini'],[678009],0.271,0.313,0.24,84.226,-13.242,1,9,0.515,0.945,0.0602,0.0311,0,167973,5,1958,1958,"The Hills Of ********* (Love Theme From ""The Molly Maguires"")",Easy Listening,5.0
39568,['Henry Mancini'],[678009],0.345,0.176,0.197,117.502,-18.575,0,5,0.984,0.965,0.125,0.0344,0,166160,27,1961,10/19/1961,Breakfast At Tiffany's,Easy Listening,5.0
9141,['Arthur Lyman'],[607028],0.654,0.172,0.534,117.793,-20.973,1,2,0.552,0.51,0.106,0.0474,0,176600,6,1958,1958,Misirlou,Easy Listening,5.0
71217,['Ray Conniff'],[869487],0.65,0.457,0.948,118.974,-15.734,1,0,0.333,0.0,0.078,0.0407,0,149493,39,1971,10/17/1971,I'd Like To Teach The World To Sing (In Perfect Harmony),Easy Listening,5.0
63558,['Nelson Riddle'],[322027],0.286,0.472,0.575,154.019,-12.264,1,0,0.0279,0.0151,0.211,0.0297,0,130667,35,1962,1/1/1962,The Theme From Route 66,Easy Listening,5.0
39612,['Henry Mancini'],[678009],0.433,0.266,0.462,110.632,-14.427,0,9,0.836,0.0878,0.166,0.0352,0,115013,27,1963,1963,"Cortina - From the Mirisch-G & E Production ""The Pink Panther""",Easy Listening,5.0
58005,['Martin Denny'],[311074],0.462,0.641,0.75,141.041,-11.259,0,4,0.197,0.000163,0.329,0.0308,0,149587,12,1959,1/1/1959,Firecracker,Easy Listening,5.0
39580,['Henry Mancini'],[678009],0.531,0.219,0.293,116.168,-12.394,1,5,0.74,0.326,0.112,0.0353,0,157680,46,1963,1963,"The Pink Panther Theme - From the Mirisch-G & E Production ""The Pink Panther""",Easy Listening,5.0
28908,['Eden Ahbez'],[53441],0.451,0.319,0.419,110.867,-16.977,0,0,0.854,3.19e-06,0.279,0.0308,0,164533,25,1960,1960,Eden's Cove,Easy Listening,5.0
2155,['Jackie Gleason'],[781399],0.124,0.5,0.077,87.235,-9.227,0,0,0.631,0.724,0.274,0.0363,0,197587,3,1955,6/6/1955,Mad About The Boy,Easy Listening,5.0
9148,['Arthur Lyman'],[607028],0.162,0.2,0.244,164.181,-25.917,1,10,0.832,0.116,0.894,0.0867,0,125787,7,1960,1960,Ebb Tide,Easy Listening,5.0
11472,['Bert Kaempfert'],[748088],0.368,0.27,0.232,70.391,-8.344,1,4,0.905,0.863,0.234,0.0272,0,193107,33,1961,1/1/1961,Wonderland By ***** (Wunderland bei Nacht),Easy Listening,5.0
2220,['Jackie Gleason'],[781399],0.145,0.25,0.163,64.837,-12.34,1,1,0.92,0.795,0.102,0.0367,0,194880,28,1954,8/2/1954,Once In A While,Easy Listening,5.0
9109,['Arthur Lyman'],[607028],0.487,0.194,0.0673,127.977,-16.791,1,0,0.817,0.579,0.0857,0.0342,0,246867,13,1958,1958,Bolero,Easy Listening,5.0
57988,['Martin Denny'],[311074],0.324,0.0771,0.155,78.129,-19.957,1,2,0.972,0.102,0.109,0.0297,0,166360,19,1959,1/1/1959,Beyond The Sea (La Mer),Easy Listening,5.0
57998,['Martin Denny'],[311074],0.278,0.0867,0.309,143.318,-18.332,0,8,0.951,0.487,0.106,0.0309,0,169720,14,1959,1/1/1959,Beyond The Reef,Easy Listening,5.0
