,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
86956,['The Limeliters'],[93533],0.608,0.866,0.547,128.306,-9.776,1,9,0.736,4.32e-05,0.356,0.621,0,284893,10,1962,12/19/1962,The Wabash Cannonball,Folk,15.0
72603,['Robert Earl Keen'],[286561],0.571,0.23,0.605,121.476,-18.154,1,0,0.839,0.0,0.755,0.418,0,192093,40,1988,1988,Copenhagen,Folk,15.0
83849,['The Brothers Four'],[937703],0.468,0.616,0.963,181.058,-12.93,1,4,0.75,0.0,0.554,0.0465,0,114533,15,1959,12/21/1959,Sama Kama Wacky *****,Folk,15.0
64920,['Odetta'],[888730],0.373,0.0904,0.151,140.656,-15.435,0,4,0.983,0.00384,0.0896,0.0463,0,162400,8,1956,1956,If I Had a Ribbon Bow,Folk,15.0
34939,['Fred Neil'],[170815],0.617,0.421,0.61,109.006,-13.89,1,2,0.669,0.00602,0.109,0.0291,0,218000,22,1966,12/1/1966,Ba-Di-Da,Folk,15.0
685,"[""The Lovin' Spoonful""]",[52900],0.675,0.791,0.885,97.792,-5.327,1,1,0.0874,0.0,0.298,0.0428,0,155160,20,1965,1965-11,My ****,Folk,15.0
67883,['Pete Seeger'],[266160],0.649,0.329,0.785,78.789,-9.152,1,6,0.867,0.0,0.205,0.179,0,119187,14,1955,1/1/1955,Casey Jones (The Union Scab),Folk,15.0
681,"[""The Lovin' Spoonful""]",[52900],0.504,0.726,0.843,181.545,-8.259,1,0,0.366,3.61e-06,0.112,0.0307,0,154467,21,1965,1965-11,Wild About My Lovin',Folk,15.0
44105,['Joan Baez'],[69153],0.501,0.293,0.441,104.125,-12.475,1,1,0.556,0.0,0.194,0.0279,0,186160,27,1971,1971,Blessed Are,Folk,15.0
67910,['Pete Seeger'],[266160],0.758,0.304,0.621,89.481,-13.482,0,5,0.821,1.08e-06,0.0929,0.396,0,174667,29,1967,1967,Waist **** In The Big Muddy - Live,Folk,15.0
68154,"['Peter, Paul and Mary']",[274321],0.409,0.0806,0.137,105.915,-24.327,0,0,0.879,0.00104,0.107,0.028,0,173267,32,1962,1962,Sorrow,Folk,15.0
17584,['Buffy Sainte-Marie'],[626268],0.397,0.305,0.396,82.178,-15.718,1,10,0.359,0.0,0.0729,0.0277,0,201000,36,1971,1971,Soldier ****,Folk,15.0
17681,['Burl Ives'],[536754],0.625,0.117,0.458,133.929,-16.305,1,0,0.644,0.0,0.194,0.151,0,91069,12,1949,1949,The Whale,Folk,15.0
44136,['Joan Baez'],[69153],0.564,0.0561,0.466,105.159,-22.377,1,2,0.89,0.000885,0.696,0.0325,0,189800,35,1970,1970,"Don't Think Twice, It's All Right",Folk,15.0
64907,['Odetta'],[888730],0.725,0.614,0.861,130.866,-2.214,1,11,0.853,0.0,0.107,0.177,0,166094,3,1954,4/7/1954,I Was Born About ****** Years Ago / The Biggest Thing,Folk,15.0
93278,['Townes Van Zandt'],[744796],0.524,0.481,0.493,114.522,-12.973,1,2,0.238,0.0,0.0879,0.0283,0,195333,27,1968,1968,Velvet Voices,Folk,15.0
37449,['Gordon Lightfoot'],[667794],0.609,0.204,0.243,121.506,-15.092,1,6,0.864,3.1e-05,0.0903,0.0356,0,192667,22,1966,1/1/1966,The First Time Ever I Saw Your Face,Folk,15.0
8917,['Arlo Guthrie'],[927736],0.616,0.577,0.592,145.863,-8.834,1,1,0.535,0.0,0.0808,0.0407,0,274507,55,2004,2004,The City of New Orleans,Folk,15.0
45449,['John Martyn'],[196969],0.559,0.285,0.559,120.099,-11.031,1,7,0.823,2.08e-06,0.14,0.0329,0,169200,35,1977,1977,Fairy Tale Lullaby,Folk,15.0
92548,['Tom Rush'],[517264],0.59,0.121,0.154,97.649,-19.948,1,4,0.846,0.00928,0.111,0.0343,0,351773,27,1968,1968,Urge for Going - **** Remaster,Folk,15.0
42429,['Jean Ritchie'],[231645],0.484,0.0029,0.757,144.856,-24.939,1,8,0.935,0.0,0.139,0.0596,0,83613,7,1952,1952,Keep Your Garden Clean,Folk,15.0
37471,['Gordon Lightfoot'],[667794],0.476,0.398,0.745,98.474,-13.61,1,2,0.827,0.00134,0.22,0.0309,0,185373,19,1967,4/1/1967,Home From The Forest,Folk,15.0
68174,"['Peter, Paul and Mary']",[274321],0.527,0.25,0.622,95.7,-19.277,1,10,0.907,0.325,0.141,0.0288,0,188200,32,1965,1965,Early Mornin' Rain,Folk,15.0
91671,['Theodore Bikel'],[588679],0.659,0.513,0.544,123.38,-9.043,1,7,0.813,0.0,0.639,0.126,0,185120,8,1959,1/1/1959,No Way To Stop It,Folk,15.0
45131,['John Fahey'],[223054],0.324,0.121,0.374,90.771,-20.003,1,2,0.858,0.867,0.106,0.0555,0,536000,16,1967,1967,Requiem For Russelll Blaine Cooper,Folk,15.0
94628,['Vashti Bunyan'],[99104],0.473,0.192,0.919,156.418,-16.474,1,0,0.99,0.76,0.138,0.0446,0,84173,26,1970,1970,Lily Pond,Folk,15.0
48257,['Judy Collins'],[294923],0.422,0.264,0.196,131.196,-11.064,1,10,0.545,7.47e-05,0.105,0.0297,0,286933,36,1968,1968,Who Knows Where the Time Goes,Folk,15.0
93230,['Townes Van Zandt'],[744796],0.349,0.493,0.623,110.204,-11.616,1,0,0.153,0.0,0.491,0.0373,0,155053,18,1968,1968,"Sixteen Summers, Fifteen Falls",Folk,15.0
37468,['Gordon Lightfoot'],[667794],0.612,0.24,0.223,122.565,-12.821,1,9,0.745,7.86e-05,0.115,0.033,0,228840,45,2005,6/21/2005,If You Could Read My Mind,Folk,15.0
86651,['The Kingston Trio'],[102050],0.602,0.708,0.92,138.438,-9.728,1,4,0.73,2.39e-06,0.11,0.0298,0,147267,16,1962,11/7/1962,Poor Ellen Smith,Folk,15.0
21219,['Cisco Houston'],[112540],0.718,0.122,0.861,121.144,-19.18,1,2,0.932,2.04e-05,0.111,0.41,0,112267,1,1954,1/1/1954,Intoxicated Rat,Folk,15.0
49108,['Kate & Anna McGarrigle'],[855405],0.282,0.146,0.24,147.789,-16.638,1,3,0.967,3.86e-05,0.0941,0.0334,0,192467,38,1975,1975,Heart Like a Wheel,Folk,15.0
86612,['The Kingston Trio'],[102050],0.537,0.103,0.226,102.838,-17.707,1,9,0.921,0.00119,0.109,0.0319,0,170267,7,1960,7/2/1960,Colorado Trail,Folk,15.0
93203,['Townes Van Zandt'],[744796],0.445,0.16,0.576,106.151,-22.793,1,10,0.893,7.62e-05,0.857,0.0496,0,198813,28,1977,1977,If I Needed You - Live,Folk,15.0
45447,['John Martyn'],[196969],0.215,0.0286,0.096,153.696,-25.343,1,8,0.903,0.723,0.27,0.0356,0,523760,31,1967,1967,Small Hours,Folk,15.0
78169,['Stan Rogers'],[13377],0.727,0.554,0.948,116.825,-7.316,1,0,0.641,0.0,0.127,0.0318,0,181427,25,1976,1976,The Wreck of the Athens Queen,Folk,15.0
42424,['Jean Ritchie'],[231645],0.675,0.0558,0.519,97.385,-19.956,1,10,0.971,0.0,0.462,0.894,0,103813,9,1952,1952,The Little Devils,Folk,15.0
45126,['John Fahey'],[223054],0.73,0.494,0.522,68.856,-8.371,1,9,0.742,0.977,0.0761,0.0407,0,139893,15,1965,1965,Come Back Baby,Folk,15.0
86261,['The Incredible String Band'],[99561],0.376,0.217,0.17,95.427,-11.523,1,0,0.79,0.0,0.0967,0.0302,0,217733,21,1967,1967,Chinese White - **** Remaster,Folk,15.0
55890,['Lucinda Williams'],[837215],0.693,0.337,0.215,115.073,-9.296,1,9,0.546,0.0,0.0928,0.0291,0,230093,46,1992,8/21/1992,********* About What Happens When We Talk,Folk,15.0
44087,['Joan Baez'],[69153],0.547,0.23,0.267,125.833,-15.368,1,10,0.631,3.69e-05,0.674,0.034,0,219533,36,1976,1/1/1976,Forever Young - Live On Tour / ****,Folk,15.0
53944,['Linda Perhacs'],[296815],0.309,0.0676,0.0996,112.021,-20.201,1,0,0.981,0.234,0.0962,0.0353,0,204773,37,1970,1970,******** Rain,Folk,15.0
54972,['Loreena McKennitt'],[829267],0.429,0.582,0.148,141.261,-9.045,1,7,0.145,0.00029,0.49,0.0319,0,308627,35,1991,9/27/1991,All Souls *****,Folk,15.0
68408,['Phil Ochs'],[333634],0.498,0.492,0.662,131.104,-6.517,1,6,0.633,0.0,0.0762,0.0458,0,154893,41,1965,1965,I Ain't Marching Anymore,Folk,15.0
11440,['Bert Jansch'],[756656],0.645,0.214,0.31,106.343,-13.355,1,4,0.672,0.0159,0.138,0.0298,0,221440,17,1966,1/1/1966,Black Water Side,Folk,15.0
715,"[""The Lovin' Spoonful""]",[52900],0.79,0.514,0.961,120.227,-8.884,1,2,0.782,0.0,0.231,0.0336,0,118453,21,1965,1965,Did You Ever Have to Make up Your Mind?,Folk,15.0
21209,['Cisco Houston'],[112540],0.519,0.0214,0.42,76.813,-22.002,1,3,0.992,3.17e-05,0.112,0.0322,0,125640,1,1951,1/1/1951,***** Herding Song,Folk,15.0
1114,['Woody Guthrie'],[577531],0.672,0.227,0.764,120.47,-13.192,1,2,0.975,0.0,0.101,0.0541,0,158693,19,1962,1962,What Did the **** Sea Say?,Folk,15.0
72596,['Robert Earl Keen'],[286561],0.0,0.0,0.0,0.0,-60.0,0,0,0.0,0.0,0.0,0.0,0,60372,35,1998,10/27/1998,Silent Track,Folk,15.0
44128,['Joan Baez'],[69153],0.267,0.369,0.527,182.343,-12.416,1,10,0.676,0.0,0.925,0.0501,0,155333,46,1976,1/1/1976,******* In The Wind - Live,Folk,15.0
45463,['John Martyn'],[196969],0.597,0.183,0.342,108.166,-15.574,0,0,0.821,0.198,0.103,0.0319,0,344067,46,1973,1973,Solid Air,Folk,15.0
92539,['Tom Rush'],[517264],0.349,0.338,0.269,72.594,-15.154,1,0,0.297,0.00107,0.577,0.0261,0,320067,25,1970,1970,Lost My Drivin' Wheel,Folk,15.0
83866,['The Brothers Four'],[937703],0.397,0.223,0.536,103.71,-16.777,1,4,0.807,0.0,0.346,0.0291,0,146667,22,1960,7/14/1960,Yellow Bird,Folk,15.0
2630,['Jackson C. Frank'],[130115],0.36,0.158,0.24,178.158,-12.072,1,1,0.893,0.00458,0.114,0.0348,0,194120,34,1965,1965,Kimbie - **** Remaster,Folk,15.0
34942,['Fred Neil'],[170815],0.622,0.54,0.931,133.078,-8.555,1,4,0.755,0.0,0.0953,0.0509,0,134960,18,1965,1965,Bleecker & MacDougal,Folk,15.0
94633,['Vashti Bunyan'],[99104],0.542,0.0675,0.7,139.944,-21.359,1,2,0.984,0.0346,0.124,0.0755,0,216467,24,1970,1970,Jog Along Bess,Folk,15.0
64958,['Odetta'],[888730],0.564,0.484,0.413,136.606,-1.328,1,6,0.855,0.000388,0.158,0.0364,0,188346,5,1954,4/7/1954,John Henry,Folk,15.0
67842,['Pete Seeger'],[266160],0.558,0.0256,0.781,102.74,-26.249,0,0,0.962,0.00233,0.0838,0.0406,0,107773,3,1951,1/1/1951,All the Pretty Little Horses,Folk,15.0
78167,['Stan Rogers'],[13377],0.541,0.596,0.904,159.229,-6.866,1,2,0.125,0.00145,0.106,0.0305,0,229520,26,1981,1981,The Idiot,Folk,15.0
64957,['Odetta'],[888730],0.641,0.525,0.88,94.659,-11.433,1,2,0.864,0.00116,0.504,0.284,0,134213,38,1976,10/8/1976,Hit Or Miss - Live,Folk,15.0
44090,['Joan Baez'],[69153],0.524,0.417,0.519,95.152,-11.948,1,5,0.302,0.0,0.309,0.0251,0,184667,33,1975,4/1/1975,***** In There,Folk,15.0
64939,['Odetta'],[888730],0.431,0.0803,0.547,136.946,-14.025,1,7,0.944,0.000123,0.109,0.0344,0,115680,8,1963,12/31/1963,I Never Will Marry,Folk,15.0
8911,['Arlo Guthrie'],[927736],0.647,0.37,0.529,138.854,-12.623,1,5,0.0729,2.36e-06,0.0581,0.0339,0,143667,19,1967,8/28/1967,Now and Then,Folk,15.0
86595,['The Kingston Trio'],[102050],0.505,0.143,0.2,113.359,-16.952,0,2,0.85,8.23e-05,0.096,0.0428,0,184373,10,1959,6/1/1959,The Long Black Rifle,Folk,15.0
92535,['Tom Rush'],[517264],0.664,0.407,0.629,96.989,-14.789,1,5,0.407,0.227,0.273,0.0233,0,236267,13,1962,1962,River Song,Folk,15.0
52886,['Leo Kottke'],[45077],0.342,0.515,0.659,118.047,-14.232,1,3,0.0742,0.93,0.144,0.0404,0,130867,18,1974,1/1/1974,**** Fig,Folk,15.0
68195,"['Peter, Paul and Mary']",[274321],0.628,0.423,0.353,100.082,-11.231,1,9,0.326,0.0,0.16,0.0365,0,121053,47,2005,8/23/2005,If I Had a Hammer - **** Remaster,Folk,15.0
11443,['Bert Jansch'],[756656],0.631,0.131,0.409,129.429,-18.004,1,2,0.798,0.348,0.104,0.0392,0,186800,12,1965,1/1/1965,Strolling Down the Highway,Folk,15.0
44129,['Joan Baez'],[69153],0.479,0.0371,0.472,146.985,-17.561,1,10,0.867,1.82e-05,0.113,0.0436,0,211413,23,1960,1960,Little Moses,Folk,15.0
17687,['Burl Ives'],[536754],0.683,0.375,0.888,140.467,-13.056,1,0,0.579,0.0,0.076,0.0303,0,135533,44,1965,1/1/1965,A Holly Jolly Christmas - Single Version,Folk,15.0
37480,['Gordon Lightfoot'],[667794],0.308,0.376,0.158,186.047,-15.24,1,4,0.116,2.52e-06,0.166,0.0626,0,389280,61,1976,1976,The Wreck of the Edmund Fitzgerald,Folk,15.0
49050,['Karen Dalton'],[299882],0.451,0.041,0.255,124.457,-20.696,1,2,0.947,0.0212,0.142,0.0394,0,179907,24,1969,1/1/1969,"Right, Wrong Or Ready",Folk,15.0
54970,['Loreena McKennitt'],[829267],0.43,0.383,0.117,111.045,-11.162,1,7,0.697,0.227,0.0715,0.032,0,462840,42,1994,3/22/1994,The Mystic's Dream,Folk,15.0
706,"[""The Lovin' Spoonful""]",[52900],0.789,0.501,0.945,120.214,-9.064,1,7,0.761,0.0,0.181,0.0342,0,119373,39,1965,1965-11,Did You Ever Have to Make up Your Mind?,Folk,15.0
45445,['John Martyn'],[196969],0.396,0.158,0.104,124.317,-17.289,1,1,0.864,6.68e-06,0.114,0.0299,0,253333,29,1971,1/1/1971,Go Easy,Folk,15.0
67608,['Pentangle'],[838559],0.509,0.523,0.756,111.914,-13.379,0,2,0.378,0.000374,0.179,0.0283,0,400200,30,1969,10/1/1969,Hunting Song,Folk,15.0
93263,['Townes Van Zandt'],[744796],0.557,0.17,0.438,113.619,-17.459,1,0,0.856,8.96e-06,0.0724,0.0392,0,285173,37,1969,1969-09,(Quicksilver Daydreams Of) Maria,Folk,15.0
707,"[""The Lovin' Spoonful""]",[52900],0.62,0.463,0.9,87.07,-11.032,1,3,0.512,0.0209,0.0429,0.0324,0,155173,41,1966,1966-03,Butchie's Tune,Folk,15.0
64966,['Odetta'],[888730],0.346,0.454,0.584,115.302,-5.181,1,0,0.772,0.0135,0.426,0.0323,0,171040,10,1956,1956,Muleskinner *****,Folk,15.0
721,"[""The Lovin' Spoonful""]",[52900],0.62,0.448,0.747,88.35,-9.782,1,2,0.35,0.0809,0.501,0.0414,0,147000,25,1966,1966-11,Lovin' You - **** Remaster,Folk,15.0
36634,['Gillian Welch'],[551465],0.627,0.18,0.466,134.247,-11.696,1,6,0.981,0.000373,0.107,0.0376,0,292160,43,2011,6/28/2011,Hard Times,Folk,15.0
1083,['Woody Guthrie'],[577531],0.69,0.311,0.872,139.349,-11.853,1,0,0.792,0.0505,0.218,0.0521,0,129987,44,2009,1/1/2009,Tear The Facists Down,Folk,15.0
67873,['Pete Seeger'],[266160],0.53,0.397,0.795,137.893,-10.352,1,4,0.953,0.00493,0.31,0.0603,0,77520,41,2002,6/25/2002,"Oh, Susanna",Folk,15.0
77742,['Spirit of the West'],[14201],0.537,0.734,0.837,132.879,-12.042,1,0,0.13,0.0,0.14,0.043,0,276173,51,1990,2/20/1990,Home For A Rest,Folk,15.0
725,"[""The Lovin' Spoonful""]",[52900],0.673,0.482,0.711,115.982,-11.826,0,4,0.413,0.0,0.33,0.0366,0,120133,23,1966,1966-03,Warm Baby,Folk,15.0
1119,['Woody Guthrie'],[577531],0.515,0.133,0.48,80.876,-12.32,1,1,0.986,1.04e-05,0.118,0.0408,0,190227,12,1958,1958,Wake up,Folk,15.0
26741,['Doc Watson'],[169202],0.598,0.263,0.862,114.948,-15.614,1,7,0.839,2.85e-05,0.0444,0.0382,0,181000,21,1964,1964,Born About Six Thousand Years Ago,Folk,15.0
717,"[""The Lovin' Spoonful""]",[52900],0.604,0.329,0.659,112.455,-13.52,1,2,0.751,1.18e-06,0.162,0.0297,0,131040,29,1966,1966-11,Rain On The Roof - **** Remaster,Folk,15.0
64954,['Odetta'],[888730],0.764,0.366,0.745,113.462,-12.526,1,8,0.909,0.000858,0.144,0.0455,0,139373,17,1962,1962,Go Down Sunshine,Folk,15.0
93260,['Townes Van Zandt'],[744796],0.621,0.304,0.573,100.548,-16.648,1,2,0.748,0.0,0.0684,0.0623,0,149387,41,1969,1969-09,Lungs,Folk,15.0
34938,['Fred Neil'],[170815],0.587,0.501,0.66,107.652,-12.04,1,0,0.264,0.00418,0.178,0.0338,0,123200,22,1966,12/1/1966,Sweet Cocaine,Folk,15.0
1117,['Woody Guthrie'],[577531],0.606,0.0977,0.551,105.593,-15.668,1,3,0.962,0.00148,0.126,0.0451,0,139693,45,1997,2/18/1997,This Land is Your Land,Folk,15.0
91673,['Theodore Bikel'],[588679],0.672,0.193,0.658,93.375,-16.023,1,10,0.952,4.09e-05,0.121,0.0503,0,127160,0,1943,1943,The King and I ******* I Whistle A Happy Tune - Voice,Folk,15.0
23756,['Dave Van Ronk'],[528221],0.69,0.12,0.842,83.033,-15.276,1,6,0.921,0.0,0.632,0.474,0,96640,33,1985,1/1/1985,Luang *******,Folk,15.0
37476,['Gordon Lightfoot'],[667794],0.794,0.427,0.751,105.732,-15.492,1,11,0.334,1.04e-05,0.0703,0.029,0,213400,65,1974,1974,Sundown,Folk,15.0
49044,['Karen Dalton'],[299882],0.424,0.462,0.302,80.648,-8.536,1,0,0.449,0.00673,0.126,0.0358,0,179133,30,1971,1971,When a Man Loves a Woman,Folk,15.0
94987,['Victor Jara'],[171693],0.418,0.53,0.697,81.209,-8.603,0,4,0.417,0.0,0.0657,0.0255,0,275064,43,1971,4/6/1971,El Derecho de Vivir en Paz,Folk,15.0
53943,['Linda Perhacs'],[296815],0.523,0.286,0.704,113.064,-16.496,1,7,0.914,0.565,0.109,0.0301,0,178000,24,1970,1970,Sandy Toes,Folk,15.0
68184,"['Peter, Paul and Mary']",[274321],0.525,0.195,0.32,76.802,-15.53,0,0,0.212,0.0,0.105,0.029,0,189667,22,1963,1963,Flora,Folk,15.0
17675,['Burl Ives'],[536754],0.713,0.208,0.731,135.63,-13.677,0,9,0.834,0.0017,0.121,0.0601,0,183252,31,1949,1949,Mr. Froggie Went A-Courtin',Folk,15.0
87856,['The New Christy Minstrels'],[328352],0.427,0.321,0.373,132.604,-13.063,1,2,0.657,0.0,0.19,0.058,0,211240,17,1965,10/7/1965,Cotton Fields,Folk,15.0
2635,['Jackson C. Frank'],[130115],0.429,0.347,0.359,123.11,-11.689,1,1,0.749,4.89e-05,0.0906,0.0322,0,179547,28,1965,1965,Yellow Walls - **** Remaster,Folk,15.0
23744,['Dave Van Ronk'],[528221],0.579,0.0505,0.528,91.111,-14.054,1,5,0.945,5.4e-05,0.0924,0.0485,0,155200,6,1959,1/1/1959,My Baby's So Sweet,Folk,15.0
87847,['The New Christy Minstrels'],[328352],0.524,0.822,0.635,110.924,-9.432,1,4,0.439,0.0,0.427,0.083,0,190400,16,1965,1965,Everybody Loves ******** *****,Folk,15.0
11441,['Bert Jansch'],[756656],0.607,0.0915,0.395,129.196,-20.868,1,2,0.724,0.248,0.107,0.0409,0,182074,26,1965,1/1/1965,Strolling Down the Highway - **** Remaster,Folk,15.0
94640,['Vashti Bunyan'],[99104],0.562,0.0521,0.579,108.168,-23.306,1,0,0.983,0.0157,0.11,0.0383,0,136307,32,1970,1970,Glow Worms,Folk,15.0
694,"[""The Lovin' Spoonful""]",[52900],0.507,0.794,0.682,144.939,-7.078,1,7,0.24,0.0,0.0679,0.0633,0,148240,17,1965,1965-11,The Other Side Of This Life,Folk,15.0
52879,['Leo Kottke'],[45077],0.479,0.534,0.815,90.725,-9.565,1,1,0.101,0.627,0.0703,0.0794,0,332427,44,2005,6/1/2005,Sweet Emotion,Folk,15.0
86615,['The Kingston Trio'],[102050],0.525,0.536,0.828,99.052,-11.926,1,4,0.724,0.0,0.408,0.0242,0,148467,8,1962,11/7/1962,Long Black Veil,Folk,15.0
1090,['Woody Guthrie'],[577531],0.671,0.148,0.638,76.452,-13.024,1,3,0.99,1.25e-05,0.109,0.153,0,237467,8,1960,1960,Red Wine,Folk,15.0
1084,['Woody Guthrie'],[577531],0.56,0.2,0.631,112.586,-15.286,1,4,0.983,0.458,0.179,0.0668,0,175933,7,1958,1958,Put your finger in the air,Folk,15.0
67906,['Pete Seeger'],[266160],0.478,0.0119,0.338,102.146,-17.474,1,9,0.961,0.0,0.105,0.0509,0,79973,4,1954,1/1/1954,Holler,Folk,15.0
688,"[""The Lovin' Spoonful""]",[52900],0.489,0.721,0.882,99.361,-8.468,1,9,0.397,0.0,0.409,0.0331,0,115107,19,1966,1966-03,There *** Is,Folk,15.0
37481,['Gordon Lightfoot'],[667794],0.478,0.272,0.715,105.441,-16.161,1,5,0.497,1.91e-05,0.124,0.03,0,198067,50,1975,1975,Early Morning Rain,Folk,15.0
1078,['Woody Guthrie'],[577531],0.515,0.158,0.548,109.846,-15.854,0,9,0.975,0.00788,0.193,0.0389,0,150013,22,1968,1/1/1968,Little Black Train,Folk,15.0
93206,['Townes Van Zandt'],[744796],0.614,0.274,0.519,77.931,-16.841,1,2,0.857,0.0,0.69,0.315,0,200813,28,1977,1977,To Live Is to Fly - Live,Folk,15.0
1094,['Woody Guthrie'],[577531],0.559,0.282,0.618,181.667,-13.113,1,10,0.992,0.000125,0.119,0.112,0,137333,6,1958,1958,Come see,Folk,15.0
72049,['Richie Havens'],[295545],0.591,0.356,0.67,111.019,-17.123,1,2,0.819,0.00323,0.651,0.0358,0,403800,26,1972,1972,Helplessly Hoping,Folk,15.0
67880,['Pete Seeger'],[266160],0.692,0.398,0.742,123.819,-7.686,1,9,0.882,0.0,0.147,0.036,0,146280,19,1955,1/1/1955,Hold the Fort,Folk,15.0
64963,['Odetta'],[888730],0.5,0.0751,0.253,111.795,-18.119,1,7,0.95,0.000894,0.105,0.0424,0,643173,25,1965,1965,Mr. ********** Man,Folk,15.0
52876,['Leo Kottke'],[45077],0.295,0.558,0.905,116.415,-14.253,1,4,0.00761,0.936,0.204,0.0388,0,187467,23,1974,1/1/1974,Watermelon,Folk,15.0
1077,['Woody Guthrie'],[577531],0.553,0.358,0.79,108.685,-12.343,1,2,0.994,0.209,0.302,0.0365,0,134733,13,1962,1962,Hard Traveling,Folk,15.0
23749,['Dave Van Ronk'],[528221],0.531,0.134,0.344,108.168,-13.731,1,1,0.905,0.0,0.0803,0.0348,0,264440,49,1961,1/1/1961,Tell Old Bill,Folk,15.0
67860,['Pete Seeger'],[266160],0.555,0.182,0.415,106.405,-18.066,1,11,0.991,0.00747,0.157,0.097,0,201160,7,1960,1960,Sacco's Letter to His Son,Folk,15.0
86620,['The Kingston Trio'],[102050],0.713,0.548,0.901,144.623,-8.807,1,9,0.261,0.0,0.197,0.0455,0,193387,38,1959,6/1/1959,M.T.A.,Folk,15.0
37507,['Gordon Lightfoot'],[667794],0.653,0.148,0.687,99.431,-17.379,1,9,0.91,0.0571,0.111,0.0397,0,211560,34,1970,1970,The Pony Man,Folk,15.0
60268,['Michael Hurley'],[394449],0.633,0.016,0.307,70.995,-18.242,1,5,0.994,0.914,0.103,0.0596,0,207333,37,1971,9/1/1971,Penguins,Folk,15.0
48254,['Judy Collins'],[294923],0.352,0.3,0.295,58.686,-9.282,1,8,0.413,0.0,0.1,0.0301,0,195840,52,1967,1967,Both Sides Now,Folk,15.0
48258,['Judy Collins'],[294923],0.448,0.135,0.443,125.703,-11.188,1,8,0.898,2.05e-05,0.31,0.0408,0,220266,27,1964,1964,"Turn, Turn, Turn! / To Everything There Is a Season",Folk,15.0
37525,['Gordon Lightfoot'],[667794],0.341,0.173,0.322,97.258,-17.755,1,4,0.852,4.09e-05,0.125,0.0326,0,207640,30,1975,1975,Minstrel of the Dawn,Folk,15.0
49183,['Kate Wolf'],[855356],0.317,0.0558,0.224,148.793,-22.154,1,4,0.928,0.000209,0.689,0.0393,0,294067,21,1983,1983,Green Eyes - Live Version,Folk,15.0
17692,['Burl Ives'],[536754],0.366,0.191,0.296,94.347,-15.278,0,0,0.923,7.08e-05,0.225,0.0298,0,148333,22,1965,1/1/1965,"Overture And A Holly Jolly Christmas - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",Folk,15.0
93220,['Townes Van Zandt'],[744796],0.565,0.0822,0.713,80.549,-21.014,1,2,0.885,3.27e-06,0.14,0.0514,0,138560,25,1971,1971,Greensboro Woman,Folk,15.0
93236,['Townes Van Zandt'],[744796],0.643,0.137,0.297,85.255,-20.34,1,2,0.959,0.0127,0.098,0.0314,0,192827,23,1971,1971,"High, Low And In Between",Folk,15.0
67610,['Pentangle'],[838559],0.366,0.127,0.535,163.04,-19.477,0,7,0.929,3.84e-06,0.171,0.0403,0,419867,27,1970,11/1/1970,Cruel Sister,Folk,15.0
78168,['Stan Rogers'],[13377],0.461,0.43,0.601,198.389,-10.688,1,7,0.746,1.44e-06,0.11,0.107,0,222560,26,1976,1976,The Maid on the *****,Folk,15.0
26734,['Doc Watson'],[169202],0.585,0.529,0.938,133.075,-12.003,0,3,0.644,0.0131,0.0795,0.0291,0,179333,40,1973,1973,Shady Grove,Folk,15.0
27735,['Dougie MacLean'],[199194],0.42,0.262,0.303,138.445,-15.335,0,5,0.867,0.0,0.132,0.0278,0,236506,32,1983,6/1/1983,Ready For The Storm,Folk,15.0
68190,"['Peter, Paul and Mary']",[274321],0.53,0.262,0.551,89.167,-15.901,0,8,0.687,0.0,0.107,0.0265,0,278467,21,1963,1963,Long Chain On,Folk,15.0
17585,['Buffy Sainte-Marie'],[626268],0.512,0.208,0.426,97.745,-15.605,1,8,0.777,0.0,0.102,0.0522,0,140000,43,1964,1964,Universal Soldier,Folk,15.0
68194,"['Peter, Paul and Mary']",[274321],0.506,0.271,0.337,123.861,-10.234,1,2,0.769,0.0,0.111,0.0277,0,163173,43,1998,4/17/1998,Michael Row the Boat ******,Folk,15.0
68170,"['Peter, Paul and Mary']",[274321],0.568,0.236,0.533,127.344,-14.688,1,8,0.813,1.58e-06,0.0973,0.032,0,192907,28,1963,1963,Stewball,Folk,15.0
93237,['Townes Van Zandt'],[744796],0.564,0.0723,0.227,79.164,-22.284,1,4,0.935,0.00572,0.107,0.0316,0,250000,21,1971,1971,Tower Song,Folk,15.0
686,"[""The Lovin' Spoonful""]",[52900],0.592,0.483,0.719,126.499,-11.348,1,7,0.351,0.0,0.201,0.0475,0,161227,22,1967,1967-09,Six O'Clock - **** Remaster,Folk,15.0
92544,['Tom Rush'],[517264],0.48,0.269,0.289,84.44,-19.7,1,0,0.36,0.108,0.243,0.0306,0,158960,21,1970,1970,These Days,Folk,15.0
86613,['The Kingston Trio'],[102050],0.591,0.239,0.494,125.724,-14.085,1,5,0.877,5.26e-06,0.115,0.0281,0,145600,5,1960,7/2/1960,When I Was Young,Folk,15.0
67847,['Pete Seeger'],[266160],0.509,0.197,0.581,76.284,-14.984,1,1,0.903,0.0,0.121,0.0495,0,115800,9,1958,1/1/1958,There is Mean Things Happening in This Land,Folk,15.0
