,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
15164,['Bob Marley & the Wailers'],[69402],0.649,0.493,0.521,145.144,-9.994,0,11,0.00589,0.00465,0.955,0.105,0,269960,36,1978,1/1/1978,"Heathen - Live At The Pavillon De Paris, ****",Reggae,8.0
27337,['Donovan'],[1276114],0.421,0.443,0.45,97.896,-11.683,1,4,0.838,1.78e-06,0.201,0.0281,0,173627,21,1965,5/14/1965,Why Do You Treat Me Like You Do,Reggae,8.0
78267,['Steel Pulse'],[745584],0.833,0.575,0.807,78.689,-9.341,0,4,0.232,0.0,0.139,0.238,0,299947,51,2005,6/7/2005,Roller Skates,Reggae,8.0
25575,['Desmond Dekker'],[819344],0.661,0.589,0.967,80.496,-12.255,1,3,0.855,0.141,0.126,0.0475,0,149827,18,1968,1968,Too Much Too Soon,Reggae,8.0
14919,['Bob Marley & the Wailers'],[69402],0.473,0.656,0.894,149.8,-12.778,0,9,0.425,7.03e-06,0.74,0.0794,0,296526,28,1975,12/5/1975,"Burning And Looting - Live At The Lyceum, London/July *******",Reggae,8.0
8206,['Anthony B'],[487357],0.831,0.587,0.787,83.154,-6.997,0,6,0.0392,0.0,0.164,0.354,0,224840,54,2005,2005,World A ****** Music,Reggae,8.0
54182,['Linton Kwesi Johnson'],[289629],0.77,0.309,0.706,147.383,-15.535,1,7,0.00866,0.00455,0.147,0.171,0,224240,33,1980,1/1/1980,Street 66,Reggae,8.0
54879,['Lord Invader'],[828740],0.696,0.742,0.969,93.595,-8.925,0,6,0.729,1.02e-06,0.07,0.224,0,177464,17,1940,1/1/1940,Africa Here I Come,Reggae,8.0
14963,['Bob Marley & the Wailers'],[69402],0.622,0.608,0.615,78.911,-8.785,0,11,0.492,0.00117,0.984,0.383,0,464333,63,1977,1/3/1977,"War / No More Trouble - Live At Rainbow Theatre, ***********",Reggae,8.0
17705,['Burning Spear'],[641994],0.857,0.489,0.861,75.944,-11.064,1,1,0.252,0.00509,0.0745,0.132,0,190707,27,1975,2/12/1975,Resting Place,Reggae,8.0
19543,['Charlie Chaplin'],[205627],0.489,0.615,0.585,140.121,-5.306,1,6,0.765,0.892,0.211,0.118,0,255765,0,1931,1931,Overture / Unveiling the Monument,Reggae,8.0
19538,['Charlie Chaplin'],[205627],0.437,0.273,0.0415,125.715,-19.846,0,6,0.968,0.224,0.275,0.0708,0,18151,0,1940,1940,Entrance of Hannah,Reggae,8.0
19570,['Charlie Chaplin'],[205627],0.575,0.118,0.391,78.522,-19.742,1,2,0.925,1.37e-05,0.078,0.637,0,93026,0,1940,1940,Hannah's Soliloquy,Reggae,8.0
90644,['The Wailers'],[923432],0.522,0.723,0.717,82.319,-11.595,1,1,0.169,0.00372,0.872,0.283,0,815067,27,1973,10/19/1973,"Lively Up Yourself - Live At Leeds Polytechnic, ****",Reggae,8.0
15085,['Bob Marley & the Wailers'],[69402],0.775,0.624,0.898,135.798,-7.687,0,6,0.0208,0.0932,0.1,0.0753,0,558533,42,1977,1/3/1977,**** ****** Party - Jamaican *** Version,Reggae,8.0
54884,['Lord Invader'],[828740],0.618,0.378,0.964,90.135,-12.694,1,0,0.804,0.0,0.236,0.341,0,203040,6,1940,1/1/1940,Saga Boy's in Town,Reggae,8.0
13796,['Black Uhuru'],[81683],0.811,0.426,0.695,87.327,-12.575,0,2,0.199,0.000107,0.103,0.126,0,283400,21,1982,1/1/1982,Darkness,Reggae,8.0
11835,['Big Mountain'],[70704],0.651,0.747,0.776,147.518,-7.269,0,1,0.0528,0.0,0.207,0.0699,0,249520,71,1994,1994,"Baby, I Love Your Way",Reggae,8.0
22782,['Cutty Ranks'],[147771],0.903,0.717,0.645,94.313,-7.511,0,5,0.323,0.0,0.128,0.284,1,206573,40,1996,1/1/1996,A Who Seh Ne Dun (Wake De Man),Reggae,8.0
68101,['Peter Tosh'],[328014],0.783,0.632,0.895,154.566,-9.726,0,7,0.3,0.00456,0.16,0.0997,0,233840,38,1976,1976,Burial,Reggae,8.0
86090,['The Heptones'],[85448],0.799,0.453,0.906,81.372,-9.58,0,7,0.839,0.628,0.218,0.0418,0,160493,27,1982,1982,Party Time,Reggae,8.0
98195,['Ziggy Marley'],[697350],0.703,0.329,0.472,105.79,-9.141,1,9,0.828,1.19e-06,0.132,0.0303,0,283040,55,2009,5/5/2009,"Cry, Cry, Cry - Feat. **** Johnson & Paula Fuga",Reggae,8.0
27395,['Donovan'],[1276114],0.728,0.164,0.741,110.553,-19.739,1,10,0.831,0.0196,0.124,0.038,0,130867,28,1965,10/22/1965,Summer Day Reflection Song,Reggae,8.0
90646,['The Wailers'],[923432],0.765,0.555,0.828,77.848,-7.579,0,10,0.409,2.04e-06,0.073,0.374,0,197667,63,1973,10/19/1973,"Get Up, Stand Up",Reggae,8.0
79910,['Super Cat'],[33580],0.757,0.589,0.787,167.928,-8.098,1,9,0.157,0.0,0.104,0.238,0,210333,39,1992,5/12/1992,Dolly My Baby (with Trevor Sparks),Reggae,8.0
14924,['Bob Marley & the Wailers'],[69402],0.901,0.493,0.661,111.385,-9.287,1,7,0.161,0.000445,0.183,0.0603,0,198933,29,1976,4/30/1976,Smile Jamaica - Single Version - ****,Reggae,8.0
68064,['Peter Tosh'],[328014],0.9,0.631,0.709,140.376,-9.629,1,7,0.0329,1.64e-05,0.722,0.102,0,323027,27,1977,1977,Apartheid,Reggae,8.0
97755,['Yellowman'],[681340],0.775,0.63,0.889,75.122,-6.938,1,5,0.153,0.0,0.138,0.0503,0,183693,27,1982,1982,Jamaica A Little Miami,Reggae,8.0
11117,['Beenie Man'],[788508],0.727,0.613,0.716,121.084,-7.243,0,4,0.000256,0.0,0.0908,0.314,0,229027,50,2005,1/1/2005,Romie,Reggae,8.0
25587,['Desmond Dekker'],[819344],0.761,0.614,0.904,164.31,-6.785,1,10,0.69,0.000896,0.0776,0.114,0,165067,43,1968,1968,Intensified '68,Reggae,8.0
28512,['Easy Star All-Stars'],[171854],0.772,0.755,0.89,133.136,-7.375,0,11,0.256,0.0087,0.0963,0.132,0,386213,48,2003,2/18/2003,Money,Reggae,8.0
43860,['Jimmy Cliff'],[295276],0.666,0.422,0.904,169.091,-15.987,1,11,0.18,1.99e-06,0.265,0.076,0,168933,25,1970,1970,***** Sunshine,Reggae,8.0
15148,['Bob Marley & the Wailers'],[69402],0.569,0.861,0.672,146.62,-7.444,1,7,0.00601,0.104,0.974,0.0548,0,461933,37,1978,1/1/1978,"Exodus - Live At The Pavillon De Paris, ****",Reggae,8.0
92759,['Tommy Lee'],[2896351],0.492,0.74,0.358,149.993,-5.239,0,1,0.00161,1.58e-05,0.126,0.0282,0,201067,40,2002,1/1/2002,Hold Me Down,Reggae,8.0
14877,['Bob Marley & the Wailers'],[69402],0.85,0.458,0.71,139.444,-10.401,0,11,0.0537,0.000269,0.0309,0.122,0,217733,33,1976,4/30/1976,"Roots, Rock, ****** - Single Version",Reggae,8.0
27419,['Donovan'],[1276114],0.45,0.484,0.684,101.876,-15.61,1,4,0.252,0.624,0.389,0.026,0,164027,22,1965,10/22/1965,Colours,Reggae,8.0
15142,['Bob Marley & the Wailers'],[69402],0.682,0.572,0.892,134.519,-7.345,1,0,0.58,0.0,0.997,0.136,0,295733,36,1976,4/30/1976,Trenchtown Rock - Live At The Roxy Theatre,Reggae,8.0
15158,['Bob Marley & the Wailers'],[69402],0.701,0.403,0.676,147.694,-9.777,0,11,0.000766,1.02e-06,0.0377,0.277,0,303307,33,1978,3/23/1978,Smile Jamaica - Single Version,Reggae,8.0
19564,['Charlie Chaplin'],[205627],0.288,0.321,0.281,88.203,-10.308,1,6,0.363,0.619,0.111,0.0475,0,409263,0,1931,1931,Homeward Bound / Buying Flowers,Reggae,8.0
19601,['Charlie Chaplin'],[205627],0.669,0.379,0.329,77.98,-14.081,1,1,0.886,0.0,0.212,0.916,0,335402,1,1940,1940,Hynkel's ****** / Horses A-Manship,Reggae,8.0
39634,['Hepcat'],[571472],0.82,0.63,0.961,129.123,-6.629,1,9,0.0722,0.0,0.0462,0.0722,0,202107,38,1998,1/20/1998,I Can't Wait,Reggae,8.0
14917,['Bob Marley & the Wailers'],[69402],0.747,0.43,0.928,92.924,-6.04,1,1,0.431,0.0,0.552,0.0717,0,211453,38,2001,1/1/2001,Mr. *****,Reggae,8.0
38192,['Gregory Isaacs'],[160848],0.861,0.217,0.592,75.656,-15.112,0,7,0.353,0.0181,0.117,0.342,0,303267,47,1992,1/1/1992,House Of The Rising Sun,Reggae,8.0
17618,['Buju Banton'],[939187],0.718,0.756,0.888,94.654,-7.648,0,10,0.0141,3.46e-05,0.0628,0.0838,0,304600,36,1993,1993,Make My Day,Reggae,8.0
35019,['Freddie McGregor'],[798477],0.753,0.525,0.651,86.751,-9.654,1,8,0.00469,0.000299,0.251,0.0526,0,217800,44,1999,1999,I Was Born A Winner,Reggae,8.0
89497,['The Skatalites'],[425105],0.731,0.434,0.892,131.103,-14.457,1,7,0.313,0.881,0.0773,0.0669,0,194107,22,1967,1967,Christine Keeler,Reggae,8.0
19557,['Charlie Chaplin'],[205627],0.34,0.23,0.261,177.472,-12.727,0,8,0.967,0.802,0.683,0.106,0,253500,1,1942,1942,Hustling and Shovelling / New Year's Eve,Reggae,8.0
27412,['Donovan'],[1276114],0.475,0.393,0.442,93.57,-10.804,1,2,0.855,3.82e-06,0.196,0.0276,0,182133,27,1965,5/14/1965,Remember the Alamo,Reggae,8.0
27354,['Donovan'],[1276114],0.385,0.306,0.546,173.377,-12.167,1,3,0.452,7.43e-06,0.128,0.0297,0,173813,44,2003,2003,Catch the Wind,Reggae,8.0
98193,['Ziggy Marley'],[697350],0.807,0.458,0.874,100.959,-9.594,0,9,0.211,9.01e-06,0.0839,0.0361,0,220413,61,2006,7/2/2006,Beach In Hawaii,Reggae,8.0
90627,['The Wailers'],[923432],0.659,0.523,0.793,137.83,-10.393,1,0,0.405,0.00475,0.112,0.0897,0,208533,33,1973,10/19/1973,Hallelujah Time,Reggae,8.0
79907,['Super Cat'],[33580],0.876,0.742,0.895,97.754,-5.358,0,11,0.264,0.0,0.297,0.329,0,232027,41,1992,1/4/1992,Ghetto Red Hot,Reggae,8.0
25574,['Desmond Dekker'],[819344],0.696,0.486,0.527,170.953,-10.082,1,3,0.816,0.0526,0.119,0.0444,0,146987,24,1967,1/1/1967,Shing a Ling,Reggae,8.0
15019,['Bob Marley & the Wailers'],[69402],0.863,0.433,0.712,97.067,-11.1,1,0,0.0699,0.0,0.0553,0.0383,0,251067,53,1984,5/1/1984,No Woman No Cry,Reggae,8.0
25585,['Desmond Dekker'],[819344],0.831,0.65,0.826,101.681,-4.508,1,9,0.155,0.262,0.105,0.06,0,152867,59,1967,1/1/1967,007 (Shanty Town),Reggae,8.0
4500,['Shaggy'],[156938],0.74,0.766,0.807,170.531,-2.939,1,6,0.116,0.0,0.0406,0.178,0,235133,72,2000,8/8/2000,Angel,Reggae,8.0
15130,['Bob Marley & the Wailers'],[69402],0.705,0.392,0.721,76.376,-11.326,1,10,0.0837,3.55e-06,0.0578,0.326,0,171840,38,1976,4/30/1976,Rat Race,Reggae,8.0
43874,['Jimmy Cliff'],[295276],0.707,0.575,0.9,99.491,-10.164,1,1,0.277,8.49e-06,0.322,0.0778,0,192773,36,2003,1/1/2003,The Harder They Come,Reggae,8.0
13800,['Black Uhuru'],[81683],0.801,0.542,0.917,74.736,-9.765,0,7,0.158,0.000621,0.0462,0.0679,0,293493,43,1981,1/1/1981,Sponji ******,Reggae,8.0
17702,['Burning Spear'],[641994],0.773,0.284,0.628,141.451,-14.761,0,7,0.000261,0.902,0.307,0.0775,0,234413,30,1976,4/23/1976,I And I Survive ******** Days),Reggae,8.0
15051,['Bob Marley & the Wailers'],[69402],0.93,0.464,0.736,123.942,-8.67,1,9,0.133,8.23e-06,0.0571,0.293,0,256600,46,1984,5/1/1984,Buffalo Soldier,Reggae,8.0
15141,['Bob Marley & the Wailers'],[69402],0.896,0.386,0.734,133.939,-12.685,0,11,0.0901,0.00603,0.116,0.171,0,254467,38,1976,1976,Want More,Reggae,8.0
15116,['Bob Marley & the Wailers'],[69402],0.766,0.611,0.961,142.293,-8.398,1,0,0.322,0.0,0.0642,0.161,0,342933,40,1984,5/1/1984,Coming In From The Cold - *** Single,Reggae,8.0
75441,['Shabba Ranks'],[129817],0.892,0.503,0.901,96.248,-13.621,0,10,0.163,0.0,0.306,0.0913,0,235543,31,1991,5/21/1991,Trailor Load a *****,Reggae,8.0
867,['Toots & the Maytals'],[790988],0.328,0.325,0.521,171.977,-18.464,0,10,0.503,2.43e-05,0.246,0.0479,0,197293,34,1973,1/1/1973,Love Is Gonna Let Me Down,Reggae,8.0
76188,['Sister Carol'],[12570],0.698,0.822,0.674,144.686,-4.561,1,7,0.43,4.73e-05,0.27,0.241,0,155427,38,1983,2/18/1983,Love in the Morning,Reggae,8.0
54878,['Lord Invader'],[828740],0.814,0.601,0.977,128.021,-10.759,1,3,0.736,0.0,0.151,0.0437,0,334573,10,1959,1/1/1959,There's a ***** **** in the Ring,Reggae,8.0
45205,['John Holt'],[190021],0.637,0.549,0.61,75.821,-7.494,1,11,0.159,1.45e-05,0.155,0.0567,0,318107,51,1973,1/1/1973,Mr. Bojangles,Reggae,8.0
75151,['Sean Paul'],[264350],0.72,0.763,0.742,101.965,-4.068,0,9,0.406,0.0,0.18,0.0523,0,251088,76,2016,10/21/2016,Rockabye (feat. Sean Paul & Anne-Marie),Reggae,8.0
10672,['Barrington Levy'],[138063],0.688,0.653,0.501,75.728,-6.675,1,0,0.0199,0.0,0.199,0.138,0,192493,50,2012,12/14/2012,Under Me Sensi,Reggae,8.0
76706,['Sly & Robbie'],[751592],0.692,0.405,0.741,178.103,-13.067,1,2,0.304,0.00684,0.0459,0.0706,0,233400,25,1988,1988,Wonderful *******,Reggae,8.0
68094,['Peter Tosh'],[328014],0.795,0.731,0.884,96.161,-6.056,1,9,0.381,0.00163,0.0548,0.0529,0,268213,56,2002,7/8/2002,Wanted Dread and Alive - **** Remaster,Reggae,8.0
25348,['Dennis Brown'],[242861],0.787,0.287,0.793,141.567,-16.78,0,10,0.574,0.0445,0.113,0.241,0,193027,43,1992,1/1/1992,Things In Life,Reggae,8.0
54896,['Lord Invader'],[828740],0.709,0.374,0.97,81.554,-18.022,1,3,0.878,0.000127,0.223,0.0715,0,187032,1,1940,1/1/1940,Old Time Cat-O´-Nine,Reggae,8.0
27373,['Donovan'],[1276114],0.71,0.319,0.757,105.489,-12.387,1,2,0.534,0.0201,0.211,0.0667,0,227227,53,1967,1967-03,Mellow Yellow,Reggae,8.0
850,['Toots & the Maytals'],[790988],0.777,0.458,0.961,99.05,-12.358,1,11,0.265,0.00295,0.0423,0.0841,0,295667,60,1973,1/1/1973,Funky Kingston,Reggae,8.0
55900,['Lucky Dube'],[255268],0.791,0.5,0.84,135.945,-9.98,1,9,0.371,0.000542,0.0571,0.032,0,277987,36,1991,5/8/1991,Can't Blame You,Reggae,8.0
15099,['Bob Marley & the Wailers'],[69402],0.824,0.522,0.581,126.238,-8.567,1,10,0.0159,3.12e-06,0.105,0.0384,0,177440,55,2002,1/1/2002,Easy ********,Reggae,8.0
19528,['Charlie Chaplin'],[205627],0.239,0.305,0.265,59.705,-10.547,1,8,0.97,0.316,0.106,0.0547,0,321841,0,1942,1942,Dance of the Rolls / Auld Lang Syne,Reggae,8.0
10676,['Barrington Levy'],[138063],0.855,0.874,0.861,89.449,-4.018,0,10,0.0363,0.0216,0.0869,0.21,1,257467,51,2000,2000,Bonnie & Shyne (feat. Barrington Levy),Reggae,8.0
38209,['Gregory Isaacs'],[160848],0.95,0.33,0.966,130.206,-13.357,1,7,0.0893,0.044,0.0507,0.0893,0,236293,38,1982,1/1/1982,Objection Overruled,Reggae,8.0
19547,['Charlie Chaplin'],[205627],0.239,0.305,0.265,59.705,-10.547,1,8,0.97,0.316,0.106,0.0547,0,321841,7,1942,1942,Dance of the Rolls / Auld Lang Syne,Reggae,8.0
40729,['Ini Kamoze'],[90011],0.879,0.322,0.343,73.696,-16.194,0,6,0.00736,0.000854,0.066,0.106,0,230040,51,1992,5/15/1992,************** Music,Reggae,8.0
27415,['Donovan'],[1276114],0.578,0.231,0.124,78.349,-15.93,0,3,0.536,5.61e-05,0.106,0.0391,0,199067,29,1967,1967-03,Sand And Foam,Reggae,8.0
15098,['Bob Marley & the Wailers'],[69402],0.94,0.536,0.883,123.274,-8.905,0,11,0.015,2.1e-05,0.0438,0.125,0,200893,40,1984,5/1/1984,Jamming - US Version,Reggae,8.0
11360,['Beres Hammond'],[759668],0.632,0.606,0.62,168.195,-5.463,1,7,0.0409,0.0,0.0534,0.289,0,222960,49,2008,11/17/2008,I Feel Good,Reggae,8.0
14876,['Bob Marley & the Wailers'],[69402],0.663,0.568,0.463,129.8,-6.739,1,0,0.451,2.85e-05,0.976,0.0479,0,318880,34,1976,4/30/1976,No Woman No Cry - Live At The Roxy,Reggae,8.0
2365,['Morgan Heritage'],[500298],0.621,0.733,0.829,140.93,-6.365,0,7,0.0326,0.0,0.452,0.0537,0,496160,41,2000,2000,Don't Haffi Dread,Reggae,8.0
97756,['Yellowman'],[681340],0.746,0.295,0.456,164.837,-17.913,1,4,0.077,0.00566,0.0798,0.369,0,388227,21,1983,6/1/1983,Zungguzungguguzungguzeng,Reggae,8.0
90655,['The Wailers'],[923432],0.797,0.574,0.814,78.183,-7.268,1,10,0.229,0.0,0.0602,0.373,0,197573,56,2002,1/1/2002,"Get Up, Stand Up",Reggae,8.0
19598,['Charlie Chaplin'],[205627],0.388,0.131,0.214,90.916,-11.228,1,6,0.978,0.611,0.575,0.0516,0,624251,0,1942,1942,Thanksgiving Day / Impending Doom,Reggae,8.0
19533,['Charlie Chaplin'],[205627],0.65,0.467,0.837,143.165,-18.695,0,11,0.889,0.947,0.609,0.286,0,41275,0,1947,1947,A Paris Boulevard - Cancan Version,Reggae,8.0
14932,['Bob Marley & the Wailers'],[69402],0.713,0.643,0.801,142.378,-6.837,0,6,0.0101,0.00117,0.262,0.0325,0,192707,50,2002,2002,Iron Lion Zion,Reggae,8.0
68075,['Peter Tosh'],[328014],0.677,0.598,0.906,138.635,-5.911,0,9,0.0103,0.0313,0.173,0.0413,0,239427,32,1988,10/31/1988,Soon Come - **** Remaster,Reggae,8.0
27374,['Donovan'],[1276114],0.572,0.267,0.557,76.492,-17.321,0,4,0.383,0.494,0.115,0.0334,0,166573,51,1968,1968-10,Get Thy Bearings,Reggae,8.0
54875,['Lord Invader'],[828740],0.502,0.775,0.967,51.668,0.474,1,0,0.925,0.0,0.152,0.068,0,157893,0,1940,1/1/1940,You Don't Need ******* to See,Reggae,8.0
68057,['Peter Tosh'],[328014],0.761,0.692,0.882,97.379,-5.863,1,0,0.0154,0.000124,0.0447,0.0417,0,250053,35,1983,1983,Where You Gonna Run - **** Remaster,Reggae,8.0
68103,['Peter Tosh'],[328014],0.735,0.521,0.635,78.249,-11.064,0,11,0.015,1.16e-05,0.0842,0.13,0,275760,38,1976,1976,No Sympathy,Reggae,8.0
90658,['The Wailers'],[923432],0.797,0.644,0.706,96.87,-9.253,1,8,0.338,6.51e-05,0.0592,0.188,0,280467,54,2002,1/1/2002,I Shot The *******,Reggae,8.0
93602,['Tribal Seeds'],[1476233],0.701,0.565,0.899,153.942,-10.709,1,7,0.0736,0.000504,0.193,0.0553,0,256453,56,2008,1/1/2008,Dawn of Time,Reggae,8.0
14984,['Bob Marley & the Wailers'],[69402],0.773,0.439,0.847,88.364,-9.778,1,9,0.424,0.000126,0.0464,0.327,0,215667,53,1974,1974,Natty Dread,Reggae,8.0
23046,['Damian Marley'],[951374],0.748,0.68,0.886,77.982,-4.734,0,5,0.0835,0.0,0.181,0.277,0,214893,49,2001,1/1/2001,More Justice,Reggae,8.0
75141,['Sean Paul'],[264350],0.732,0.752,0.593,88.868,-7.836,0,11,0.667,0.0,0.525,0.382,0,209467,44,2000,2000,Infiltrate,Reggae,8.0
15083,['Bob Marley & the Wailers'],[69402],0.783,0.456,0.895,139.692,-8.772,1,0,0.455,5.89e-06,0.0863,0.09,0,200067,37,1974,1974,Am-A-Do,Reggae,8.0
15113,['Bob Marley & the Wailers'],[69402],0.507,0.595,0.501,92.734,-8.784,0,4,0.0355,0.000332,0.969,0.041,0,337227,39,1978,1/1/1978,Concrete Jungle - Live In ***********,Reggae,8.0
14955,['Bob Marley & the Wailers'],[69402],0.898,0.365,0.563,98.53,-10.452,1,0,0.159,9.28e-06,0.132,0.0462,0,226240,60,1974,1974,No Woman No Cry,Reggae,8.0
19531,['Charlie Chaplin'],[205627],0.274,0.387,0.157,74.081,-16.087,1,9,0.716,0.826,0.902,0.0371,0,46780,0,1947,1947,Montage,Reggae,8.0
15096,['Bob Marley & the Wailers'],[69402],0.82,0.618,0.868,142.859,-8.823,1,2,0.359,8.6e-05,0.0677,0.394,0,224827,43,1983,1983,Jump Nyabinghi,Reggae,8.0
98189,['Ziggy Marley & the Melody Makers'],[600720],0.714,0.561,0.647,96.12,-12.986,1,10,0.221,0.0,0.116,0.0421,0,218440,47,1988,1988,Tomorrow People,Reggae,8.0
14959,['Bob Marley & the Wailers'],[69402],0.934,0.467,0.73,123.583,-10.99,0,11,0.102,3.98e-05,0.109,0.307,0,211000,75,1977,1/3/1977,Jamming,Reggae,8.0
68082,['Peter Tosh'],[328014],0.657,0.712,0.819,74.865,-8.366,1,7,0.0285,0.0,0.0473,0.361,0,296000,19,1976,1976,Ketchy Shuby,Reggae,8.0
27397,['Donovan'],[1276114],0.407,0.449,0.236,91.518,-11.307,1,0,0.291,0.25,0.335,0.0276,0,248333,28,1966,1966-09,Celeste,Reggae,8.0
19550,['Charlie Chaplin'],[205627],0.45,0.316,0.455,125.33,-9.948,1,8,0.547,0.764,0.36,0.0451,0,824208,3,1931,1931,The Boxing Match,Reggae,8.0
21755,['Collie Buddz'],[476599],0.593,0.84,0.775,103.384,-5.387,0,4,0.025,0.0,0.0716,0.108,0,194293,45,2007,7/2/2007,Mamacita,Reggae,8.0
85591,['The Ethiopians'],[758920],0.847,0.373,0.601,77.487,-10.905,1,10,0.35,0.00183,0.277,0.118,0,159947,43,1968,1/1/1968,Engine 54,Reggae,8.0
15094,['Bob Marley & the Wailers'],[69402],0.739,0.482,0.833,175.574,-9.356,0,9,0.15,0.00022,0.11,0.0841,0,302640,41,1983,1983,"Mix Up, Mix Up",Reggae,8.0
14878,['Bob Marley & the Wailers'],[69402],0.869,0.489,0.446,134.681,-9.804,1,0,0.00649,0.262,0.314,0.127,0,263627,33,1976,4/30/1976,Concrete - Single Version,Reggae,8.0
54181,['Linton Kwesi Johnson'],[289629],0.933,0.265,0.813,129.779,-14.342,1,4,0.0728,0.000382,0.0587,0.35,0,227493,35,1980,1/1/1980,Di Black Petty Booshwah,Reggae,8.0
1427,['Maxi Priest'],[866417],0.566,0.495,0.843,168.639,-11.113,1,0,0.259,9.49e-05,0.287,0.0394,0,215667,40,1991,1/1/1991,Wild World,Reggae,8.0
68069,['Peter Tosh'],[328014],0.656,0.708,0.862,74.707,-7.792,1,7,0.0799,0.0,0.0651,0.334,0,299307,20,1968,1968,Ketchy Shuby,Reggae,8.0
43864,['Jimmy Cliff'],[295276],0.786,0.63,0.71,125.405,-7.722,0,9,0.128,0.0,0.251,0.0751,0,260227,26,1969,1969,Third World People,Reggae,8.0
48718,['Junior Murvin'],[836312],0.932,0.359,0.906,127.153,-12.958,0,11,0.0597,0.0,0.136,0.0944,0,244110,60,1977,1/1/1977,Police & Thieves,Reggae,8.0
97757,['Yellowman'],[681340],0.745,0.579,0.794,139.402,-14.335,0,8,0.253,0.0,0.112,0.195,0,205973,25,1983,6/1/1983,"The Good, The Bad & The **** (feat. ********",Reggae,8.0
96244,['Wayne Wonder'],[254083],0.688,0.753,0.577,84.481,-5.616,1,7,0.015,0.0,0.0948,0.0593,0,229440,47,2005,2005,Bonifide Love,Reggae,8.0
15077,['Bob Marley & the Wailers'],[69402],0.783,0.432,0.394,127.765,-9.206,1,7,0.00319,0.000179,0.252,0.133,0,271027,43,1984,5/1/1984,Satisfy My Soul,Reggae,8.0
82076,['The Abyssinians'],[588943],0.73,0.442,0.481,129.298,-9.811,1,0,0.0932,0.0,0.0804,0.15,0,175560,28,1978,1978,Meditation - Remastered ****,Reggae,8.0
31619,['Ernest Ranglin'],[202187],0.909,0.248,0.622,133.274,-15.701,1,5,0.297,0.662,0.111,0.0948,0,278227,43,1996,1/1/1996,Below The ********,Reggae,8.0
15121,['Bob Marley & the Wailers'],[69402],0.83,0.456,0.828,98.539,-10.16,1,10,0.476,0.0,0.462,0.231,0,235400,46,2001,1/1/2001,Small Axe,Reggae,8.0
14874,['Bob Marley & the Wailers'],[69402],0.538,0.783,0.521,88.274,-9.124,0,5,0.112,0.00189,0.866,0.142,0,455507,33,1975,1/1/1975,"**** ****** - Live At The Lyceum, ***********",Reggae,8.0
27361,['Donovan'],[1276114],0.514,0.129,0.108,114.096,-14.974,0,3,0.938,0.00861,0.0753,0.0444,0,206667,19,1967,1967-12,The Lullaby Of Spring,Reggae,8.0
91891,['Third World'],[494474],0.81,0.402,0.894,78.651,-13.881,1,5,0.0485,0.0,0.0513,0.283,0,190640,44,1993,10/5/1993,****** **********,Reggae,8.0
25583,['Desmond Dekker'],[819344],0.591,0.432,0.799,172.873,-10.067,1,8,0.685,0.128,0.14,0.0396,0,177067,22,1969,1/1/1969,It Pays,Reggae,8.0
19566,['Charlie Chaplin'],[205627],0.518,0.405,0.792,121.614,-7.902,1,8,0.658,0.827,0.0605,0.0679,0,353254,0,1931,1931,The *********,Reggae,8.0
19583,['Charlie Chaplin'],[205627],0.197,0.234,0.138,163.919,-16.16,1,5,0.955,0.719,0.876,0.0583,0,130998,16,1952,1952,Terry's Solo / Terry's Theme (Eternally) / Pas de Deux,Reggae,8.0
19587,['Charlie Chaplin'],[205627],0.45,0.316,0.455,125.33,-9.948,1,8,0.547,0.764,0.36,0.0451,0,824208,0,1931,1931,The Boxing Match,Reggae,8.0
45202,['John Holt'],[190021],0.514,0.492,0.524,141.86,-10.872,1,0,0.374,4.71e-06,0.244,0.0455,0,234373,36,1973,1/1/1973,******* Me Softly with Her Song,Reggae,8.0
15052,['Bob Marley & the Wailers'],[69402],0.916,0.723,0.793,103.297,-8.568,1,0,0.367,0.000134,0.0873,0.0951,0,236947,45,1984,5/1/1984,Could You Be Loved,Reggae,8.0
43865,['Jimmy Cliff'],[295276],0.871,0.392,0.985,119.653,-15.2,1,7,0.136,5.72e-05,0.113,0.0412,0,191533,23,1970,1970,Sufferin' In The Land,Reggae,8.0
54893,['Lord Invader'],[828740],0.677,0.377,0.767,123.062,-9.323,1,0,0.975,3.38e-06,0.367,0.135,0,163800,13,1955,1/1/1955,Barrack-room Scandal,Reggae,8.0
14995,['Bob Marley & the Wailers'],[69402],0.825,0.525,0.588,126.307,-8.575,1,10,0.0179,2.5e-06,0.121,0.0377,0,178693,55,1978,1978,Easy ********,Reggae,8.0
17708,['Burning Spear'],[641994],0.765,0.408,0.781,145.202,-10.532,1,2,0.0172,0.826,0.0762,0.0582,0,274040,26,1976,4/23/1976,Workshop (Red Gold And Green),Reggae,8.0
26921,['Don Carlos'],[177957],0.765,0.508,0.546,77.128,-10.102,0,9,0.000701,0.000159,0.111,0.125,0,204493,30,1982,1982,Hog And Goat,Reggae,8.0
14929,['Bob Marley & the Wailers'],[69402],0.868,0.744,0.961,132.836,-8.565,1,7,0.0301,0.00517,0.172,0.0502,0,460227,28,1977,6/3/1977,Exodus,Reggae,8.0
