,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
15986,['Boots Randolph'],[106514],0.728,0.819,0.961,125.458,-9.665,1,7,0.741,0.722,0.0857,0.0296,0,136627,16,1963,1963,Walk Right In,Country,1.0
84221,['The Charlie Daniels Band'],[207644],0.647,0.686,0.957,138.888,-12.073,1,9,0.152,0.376,0.0823,0.0358,0,156000,24,1973,1973,Dixie On My Mind,Country,1.0
18933,['Carrie Underwood'],[861252],0.529,0.87,0.36,182.1,-3.32,0,8,0.0529,0.0,0.0946,0.327,0,222507,61,2018,9/14/2018,The Champion - Bonus Track,Country,1.0
46784,['Johnny Cash'],[816890],0.397,0.387,0.695,164.107,-12.11,1,5,0.251,0.00235,0.683,0.0605,0,169173,26,1968,5/2/1968,"Greystone Chapel - Live at Folsom State Prison, Folsom, CA **** Show) - January ****",Country,1.0
61491,['Miranda Lambert'],[503242],0.628,0.92,0.808,126.998,-3.252,1,7,0.00687,5.34e-05,0.337,0.0287,0,185800,59,2005,2005,Kerosene,Country,1.0
33381,['Florida Georgia Line'],[2942900],0.457,0.946,0.88,164.014,-3.315,1,5,0.000626,0.0,0.387,0.0453,0,224333,48,2013,1/1/2013,Tip It Back,Country,1.0
24868,['Deana Carter'],[227088],0.616,0.327,0.263,130.011,-7.605,1,5,0.472,1.14e-06,0.121,0.0264,0,205373,32,1996,1/1/1996,Count Me In,Country,1.0
27092,['Don Williams'],[196248],0.616,0.271,0.614,84.795,-19.796,1,2,0.598,0.000951,0.111,0.0303,0,141067,35,1987,1/1/1987,(Turn Out The Light And) Love Me ******* - Single Version,Country,1.0
31625,['Ernest Tubb'],[200775],0.878,0.227,0.898,114.483,-13.36,1,0,0.858,2.29e-05,0.0731,0.0572,0,159267,40,1987,1/1/1987,Walking The Floor Over You - **** Edit,Country,1.0
93387,['Trace Adkins'],[12180],0.586,0.674,0.395,86.5,-5.69,1,11,0.00764,0.0777,0.243,0.0246,0,210333,47,2011,1/1/2011,Just Fishin',Country,1.0
75581,['Shania Twain'],[161808],0.72,0.732,0.848,132.06,-5.186,1,10,0.0984,0.0,0.15,0.0411,0,238773,55,2004,1/1/2004,Whose Bed Have Your Boots Been Under?,Country,1.0
41895,['Jana Kramer'],[2701931],0.528,0.773,0.48,143.816,-3.395,1,0,0.0533,1.5e-05,0.34,0.0331,0,215907,49,2012,6/1/2012,Whiskey,Country,1.0
58124,['Marty Robbins'],[858710],0.546,0.469,0.779,142.712,-8.967,1,5,0.391,0.0,0.091,0.0289,0,145640,48,1976,1976,Singing the *****,Country,1.0
32814,['Flatt & Scruggs'],[227527],0.73,0.613,0.835,97.831,-11.638,1,9,0.446,1.65e-05,0.177,0.0301,0,162173,7,1951,1951,Nashville Cats,Country,1.0
26858,['Dolly Parton'],[175286],0.563,0.294,0.454,114.448,-12.525,1,2,0.742,0.0,0.102,0.0387,0,165293,25,1969,1/24/1969,Mama Say a Prayer,Country,1.0
52738,['Lefty Frizzell'],[190946],0.742,0.224,0.732,126.682,-12.13,1,9,0.775,7.05e-06,0.224,0.0309,0,153013,9,1950,1950,Look What Thoughts Will Do,Country,1.0
49798,['Kenny Chesney'],[68551],0.68,0.849,0.536,111.969,-6.475,0,1,0.0862,0.00013,0.174,0.0376,0,243520,62,2010,9/28/2010,********* With You,Country,1.0
32793,['Flatt & Scruggs'],[227527],0.593,0.282,0.661,145.665,-15.662,1,2,0.591,0.00103,0.379,0.0551,0,155067,15,1965,9/12/1965,*******,Country,1.0
33393,['Florida Georgia Line'],[2942900],0.456,0.865,0.363,151.978,-4.227,1,1,0.0843,0.000512,0.108,0.0316,0,221080,48,2014,10/14/2014,Bumpin' The *****,Country,1.0
38610,"['Hank Williams, Jr.']",[117844],0.622,0.834,0.763,92.938,-6.46,1,11,0.0143,0.00478,0.0708,0.026,0,192293,40,2003,11/18/2003,Waylon's Guitar,Country,1.0
46591,['Johnny Cash'],[816890],0.551,0.592,0.372,98.945,-10.861,1,10,0.856,0.0,0.173,0.575,0,182667,28,1960,9/1/1960,**********,Country,1.0
13812,['BlackHawk'],[97203],0.75,0.513,0.497,110.53,-8.811,1,1,0.245,1.23e-06,0.0535,0.0284,0,254840,54,2016,7/8/2016,I'm Not Strong Enough to Say No,Country,1.0
59517,['Merle Haggard'],[410219],0.416,0.88,0.737,107.657,-6.356,1,2,0.774,1.23e-05,0.942,0.29,0,145360,20,1969,1/1/1969,"Mama Tried - Live In Muskogee, *************",Country,1.0
16212,['Brad Paisley'],[610880],0.616,0.758,0.447,141.495,-8.43,1,9,0.093,0.0,0.132,0.0434,0,202933,45,2001,5/29/2001,Wrapped Around,Country,1.0
96155,['Waylon Jennings'],[200791],0.496,0.531,0.396,125.231,-10.37,1,9,0.262,0.557,0.0889,0.029,0,177133,34,1974,9/1/1974,Amanda,Country,1.0
72272,['Ricochet'],[212006],0.644,0.298,0.636,131.771,-11.484,1,6,0.864,0.0,0.166,0.0314,0,117840,0,1949,1949,"Let It Snow, Let It Snow, Let It Snow - Single Version",Country,1.0
97122,['Willie Nelson'],[583959],0.609,0.24,0.118,73.815,-10.179,1,9,0.783,0.000191,0.108,0.0259,0,241573,33,1978,4/1/1978,******* to Watch Over Me,Country,1.0
43538,['Jim Reeves'],[903609],0.525,0.234,0.559,146.677,-13.728,1,1,0.862,1.76e-05,0.178,0.0276,0,139467,41,1963,10/8/1963,Don't Let Me Cross Over,Country,1.0
45679,['John Michael Montgomery'],[811897],0.634,0.774,0.927,156.828,-7.651,1,9,0.226,2.16e-05,0.397,0.0384,0,170533,59,1997,1997,Be My Baby *******,Country,1.0
16589,['Brett Young'],[1580437],0.517,0.776,0.448,96.002,-5.271,1,11,0.0144,0.0,0.113,0.0362,0,216533,67,2018,12/7/2018,Here *******,Country,1.0
17766,['C.W. McCall'],[646260],0.706,0.687,0.707,112.64,-13.006,1,7,0.758,0.000172,0.312,0.284,0,176307,31,1990,1/1/1990,Crispy Critters,Country,1.0
52174,['LeAnn Rimes'],[118791],0.478,0.736,0.564,144.705,-7.124,1,7,0.02,9.58e-05,0.118,0.0367,0,229827,57,2001,1/30/2001,I Need You,Country,1.0
89855,['The SteelDrivers'],[2061191],0.586,0.657,0.512,134.358,-5.082,1,9,0.631,0.00833,0.125,0.0286,0,209413,55,2008,1/15/2008,**** Side Of The Mountain,Country,1.0
17771,['C.W. McCall'],[646260],0.507,0.716,0.913,144.293,-14.037,1,10,0.161,0.000105,0.0931,0.0617,0,184667,45,1990,1/1/1990,Four Wheel Drive,Country,1.0
38735,['Hank Williams'],[549797],0.844,0.215,0.793,116.284,-10.914,1,7,0.928,0.0,0.0704,0.0772,0,148000,36,1996,1/1/1996,I'll Never Get Out Of This World Alive - Single Version,Country,1.0
96966,['Willie Nelson'],[583959],0.652,0.108,0.252,106.87,-15.51,1,4,0.791,8.57e-05,0.112,0.0522,0,138387,26,1976,1/12/1976,Healing ***** of Time,Country,1.0
73044,['Roger Miller'],[151431],0.602,0.317,0.891,179.165,-18.015,1,4,0.503,0.0,0.188,0.141,0,107000,34,1991,9/3/1991,Do-Wacka-Do - Re-Recorded In Stereo,Country,1.0
81317,['Tennessee Ernie Ford'],[20403],0.761,0.323,0.708,136.601,-7.404,1,1,0.132,0.0,0.205,0.0627,0,177813,7,1956,3/5/1956,John Henry,Country,1.0
72251,['Ricky Van Shelton'],[207127],0.428,0.427,0.624,200.534,-9.174,1,2,0.416,0.0,0.315,0.031,0,141440,29,1987,1987,From A **** To A King,Country,1.0
92307,['Toby Keith'],[510805],0.309,0.54,0.411,182.318,-9.881,1,7,0.654,0.0,0.982,0.0463,0,243707,49,2003,11/4/2003,**** With Willie,Country,1.0
20809,['Chris Young'],[1379627],0.572,0.923,0.646,136.008,-3.669,1,7,0.0299,7.31e-06,0.0388,0.107,0,165773,46,2011,7/11/2011,"Save Water, Drink Beer",Country,1.0
6452,['Alabama'],[936206],0.537,0.562,0.633,116.67,-13.092,1,7,0.142,0.0,0.713,0.108,0,249387,26,1982,1982,Gonna Have a Party,Country,1.0
58164,['Marty Stuart'],[378041],0.784,0.599,0.906,141.401,-14.624,0,5,0.241,0.0,0.106,0.0362,0,158000,45,1989,1/1/1989,Hillbilly Rock,Country,1.0
46280,['Johnny Cash'],[816890],0.617,0.587,0.735,105.613,-13.291,0,10,0.121,0.00156,0.209,0.0315,0,155835,14,1957,10/11/1957,Doin' My Time ***** Remaster),Country,1.0
6521,['Alabama'],[936206],0.485,0.409,0.7,109.227,-13.892,1,9,0.158,1.33e-06,0.0754,0.0562,0,251760,38,1982,1982,Mountain Music,Country,1.0
36155,['George Strait'],[944084],0.523,0.751,0.926,173.014,-12.686,1,9,0.509,6.21e-06,0.0504,0.0401,0,171573,32,1993,1/1/1993,The Love Bug,Country,1.0
94108,['Upchurch'],[3067310],0.843,0.881,0.428,143.022,-4.979,1,2,0.18,0.0,0.0832,0.175,1,182098,54,2016,12/9/2016,Bad **** ****,Country,1.0
36276,['George Strait'],[944084],0.637,0.268,0.294,114.366,-14.594,1,9,0.52,4.55e-06,0.0826,0.0286,0,177160,48,2004,1/1/2004,You Look So Good In Love,Country,1.0
75554,['Shania Twain'],[161808],0.73,0.647,0.934,106.938,-6.753,1,0,0.121,0.0,0.208,0.0352,0,243949,44,1997,11/4/1997,"If You Wanna Touch Her, Ask!",Country,1.0
32852,['Flatt & Scruggs'],[227527],0.369,0.782,0.962,127.015,-8.013,1,7,0.162,0.971,0.268,0.0356,0,112213,17,1961,6/1/1961,Fire Ball Mail,Country,1.0
1943,['Tracy Lawrence'],[746387],0.545,0.428,0.335,131.784,-9.388,1,6,0.319,0.0,0.114,0.0279,0,228173,44,2004,3/30/2004,Paint Me A Birmingham,Country,1.0
45178,['John Hartford'],[221603],0.554,0.493,0.831,105.739,-12.303,1,7,0.41,0.00422,0.168,0.032,0,205253,30,1971,1971,Steamboat Whistle *****,Country,1.0
21334,['Clay Walker'],[118189],0.602,0.569,0.196,95.022,-8.987,1,7,0.0968,0.0,0.104,0.023,0,219200,42,1995,10/13/1995,Hypnotize the Moon,Country,1.0
19645,['Charlie Daniels'],[806247],0.723,0.727,0.744,100.412,-6.979,1,0,0.348,0.0,0.315,0.0351,0,222040,33,1973,1973,(What This World Needs Is) A Few More Rednecks,Country,1.0
28130,['Dwight Yoakam'],[791483],0.464,0.81,0.881,166.366,-3.845,1,5,0.0763,0.0,0.0574,0.0724,0,141493,40,2004,7/27/2004,Crazy Little Thing ****** Love - **** Remaster,Country,1.0
73176,['Ronnie Milsap'],[334740],0.437,0.296,0.366,206.59,-13.328,1,3,0.719,0.0,0.124,0.0364,0,220413,25,1986,2/1/1986,"Happy, Happy Birthday Baby",Country,1.0
38591,['Hank Williams III'],[947752],0.668,0.743,0.927,121.456,-7.922,1,7,0.0207,0.0,0.16,0.0422,0,233933,44,1999,9/7/1999,Cocaine *****,Country,1.0
46615,['Johnny Cash'],[816890],0.646,0.613,0.807,125.218,-13.413,1,1,0.547,0.00238,0.602,0.102,0,176720,41,1968,5/1/1968,"******* - Live at Folsom State Prison, Folsom, CA - January ****",Country,1.0
73969,['Ryan Bingham'],[636841],0.48,0.313,0.273,100.075,-16.358,1,2,0.938,0.0223,0.122,0.0284,0,258293,51,2010,1/1/2010,The Weary Kind,Country,1.0
66675,['Patsy Cline'],[14651],0.424,0.0324,0.291,82.972,-21.804,1,8,0.957,1e-06,0.369,0.0334,0,157533,42,1985,10/4/1985,Sweet Dreams (Of You),Country,1.0
38741,['Hank Williams'],[549797],0.71,0.249,0.738,122.59,-14.288,1,4,0.909,0.0,0.119,0.0377,0,158867,26,1978,1/1/1978,Long Gone ******** ***** - Single Version,Country,1.0
15315,['Bob Wills'],[74970],0.422,0.468,0.754,208.433,-8.501,0,7,0.715,0.0,0.25,0.175,0,153747,9,1960,1/1/1960,Time Changes Everything,Country,1.0
58084,['Marty Robbins'],[858710],0.682,0.337,0.588,144.868,-10.923,1,4,0.909,7.06e-06,0.125,0.0524,0,171693,24,1952,1952,Devil Woman,Country,1.0
82578,['The Band Perry'],[2372262],0.606,0.497,0.362,130.739,-6.611,1,4,0.348,0.0,0.275,0.0277,0,222773,68,2010,1/1/2010,If I Die Young,Country,1.0
66137,['Pam Tillis'],[1433],0.658,0.817,0.747,123.157,-5.995,1,9,0.0773,7.34e-06,0.141,0.0443,0,192493,32,1992,9/29/1992,"Cleopatra, Queen Of Denial",Country,1.0
36278,['George Strait'],[944084],0.59,0.504,0.817,174.444,-15.623,1,10,0.193,0.0,0.218,0.0578,0,149373,34,1981,1/1/1981,Friday ***** Fever,Country,1.0
6539,['Alabama'],[936206],0.677,0.598,0.761,140.616,-12.983,1,0,0.175,0.0,0.201,0.0407,0,234093,38,1993,10/12/1993,The Cheap Seats,Country,1.0
67007,['Paul Overstreet'],[749273],0.644,0.687,0.883,159.591,-12.011,1,8,0.00708,0.00818,0.0804,0.0379,0,211227,32,1994,2/15/1994,Daddy's Come Around,Country,1.0
6533,['Alabama'],[936206],0.401,0.153,0.0792,135.057,-14.788,1,3,0.692,2.03e-05,0.0738,0.028,0,215240,33,1980,1980,Forever's as Far as I'll Go,Country,1.0
50045,['Kenny Rogers'],[69986],0.589,0.445,0.671,177.665,-11.557,1,2,0.269,0.0,0.0556,0.0895,0,153867,41,1981,6/15/1981,Blaze Of Glory,Country,1.0
31384,['Eric Church'],[632233],0.638,0.441,0.473,76.078,-9.064,1,2,0.0422,1.33e-05,0.107,0.0347,0,214627,64,2015,11/11/2015,Round Here Buzz,Country,1.0
26838,['Dolly Parton'],[175286],0.669,0.361,0.697,97.737,-9.365,1,8,0.795,0.0,0.147,0.0386,0,125107,26,1974,1974,When ******* Wants to Leave,Country,1.0
36179,['George Strait'],[944084],0.65,0.434,0.328,132.349,-6.697,1,9,0.704,0.0,0.269,0.0289,0,198840,39,2004,1/1/2004,The Best Day,Country,1.0
28894,['Eddy Arnold'],[796741],0.648,0.233,0.621,104.933,-14.458,1,1,0.877,0.000194,0.0961,0.0292,0,215733,22,1963,11/19/1963,Cool Water,Country,1.0
46657,['Johnny Cash'],[816890],0.447,0.709,0.817,179.809,-8.231,1,10,0.737,0.0,0.231,0.0677,0,137347,20,1958,1958-11,"Run Softly, **** River",Country,1.0
46605,['Johnny Cash'],[816890],0.406,0.689,0.658,183.326,-9.294,1,8,0.526,0.531,0.104,0.0461,0,166910,24,1958,11/13/1958,Next in Line,Country,1.0
21335,['Clay Walker'],[118189],0.606,0.702,0.632,84.969,-4.691,1,2,0.337,0.0,0.13,0.0263,0,220027,50,2007,4/17/2007,Fore *** Was Mama,Country,1.0
21970,['Connie Smith'],[99753],0.523,0.259,0.399,77.165,-11.971,1,1,0.889,0.0,0.118,0.029,0,143253,25,1969,8/1/1969,Even the Bad Times Are Good,Country,1.0
81355,['Tennessee Ernie Ford'],[20403],0.307,0.155,0.251,175.644,-13.384,1,2,0.896,1.04e-05,0.174,0.0402,0,256200,20,1961,7/10/1961,Lorena,Country,1.0
33419,['Florida Georgia Line'],[2942900],0.573,0.939,0.696,140.003,-3.019,1,6,0.252,0.0,0.0692,0.0557,0,205213,51,2012,1/1/2012,"Dayum, Baby",Country,1.0
46397,['Johnny Cash'],[816890],0.452,0.514,0.625,123.26,-7.9,1,10,0.909,1.99e-05,0.367,0.0332,0,108000,12,1960,1960,I Can't Help It,Country,1.0
33372,['Florida Georgia Line'],[2942900],0.528,0.921,0.68,149.031,-4.044,0,0,0.0166,0.0,0.736,0.0787,0,206813,50,2013,1/1/2013,Cruise - Remix,Country,1.0
74924,['Sawyer Brown'],[837985],0.61,0.518,0.897,97.707,-15.036,1,4,0.262,0.0,0.0766,0.0288,0,168240,42,2008,5/6/2008,Step That Step,Country,1.0
33428,['Floyd Cramer'],[801762],0.415,0.597,0.932,139.483,-9.69,1,0,0.733,0.0492,0.222,0.03,0,131440,11,1960,1960,Heart and Soul,Country,1.0
15333,['Bobbie Gentry'],[65397],0.547,0.209,0.432,112.421,-14.467,0,6,0.805,0.0,0.0827,0.0314,0,166087,20,1967,8/21/1967,Sunday Best,Country,1.0
46343,['Johnny Cash'],[816890],0.792,0.507,0.905,83.242,-9.88,1,6,0.808,0.00019,0.089,0.0557,0,99991,12,1958,1/1/1958,Come in Stranger,Country,1.0
87886,['The Oak Ridge Boys'],[887348],0.825,0.285,0.86,126.946,-17.491,1,8,0.188,0.00131,0.0539,0.0326,0,225627,59,1981,1/1/1981,Elvira,Country,1.0
84214,['The Charlie Daniels Band'],[207644],0.587,0.746,0.953,155.021,-12.782,1,0,0.129,5.36e-06,0.33,0.0336,0,205600,30,1988,1988,Boogie Woogie Fiddle Country *****,Country,1.0
66140,['Pam Tillis'],[1433],0.495,0.695,0.496,73.656,-6.929,1,9,0.437,0.00048,0.0734,0.0318,0,239173,54,1990,1990,Maybe It Was Memphis,Country,1.0
52735,['Lefty Frizzell'],[190946],0.709,0.325,0.818,77.114,-11.438,0,1,0.539,0.0,0.119,0.0341,0,139680,13,1950,1950,My Baby's Just Like Money - **** Version,Country,1.0
23814,['David Allan Coe'],[629609],0.604,0.459,0.505,105.908,-13.19,1,0,0.153,0.0,0.275,0.0321,0,314227,56,1975,1975,You Never Even ****** Me By My Name,Country,1.0
46645,['Johnny Cash'],[816890],0.454,0.265,0.255,94.298,-12.079,1,2,0.973,0.000952,0.132,0.0501,0,178627,54,2002,1/1/2002,We'll Meet *****,Country,1.0
43056,['Jerry Reed'],[334644],0.615,0.926,0.844,104.088,-6.91,1,6,0.831,1.24e-05,0.122,0.0641,0,147360,38,1967,1967,Guitar Man,Country,1.0
48282,['Juice Newton'],[837946],0.253,0.323,0.216,152.949,-10.124,1,7,0.55,1.22e-06,0.253,0.0268,0,247227,42,1981,1/1/1981,The Sweetest Thing (I've Ever Known),Country,1.0
96112,['Waylon Jennings'],[200791],0.693,0.431,0.625,102.413,-19.26,0,4,0.591,4.78e-06,0.12,0.0451,0,179000,19,1970,3/1/1970,Don't Think Twice,Country,1.0
52592,['Lee Ann Womack'],[194063],0.439,0.417,0.3,173.727,-10.226,1,1,0.224,5.22e-05,0.0767,0.0275,0,272867,45,2005,1/1/2005,I May Hate Myself In The Morning,Country,1.0
28127,['Dwight Yoakam'],[791483],0.57,0.403,0.371,95.677,-9.168,1,7,0.433,0.0,0.0639,0.0253,0,239307,29,1990,1990,You're the One,Country,1.0
71296,['Ray Price'],[409954],0.414,0.299,0.447,88.516,-12.293,1,10,0.858,0.212,0.128,0.0303,0,228267,18,1956,1956,***** Got to Be a Saint,Country,1.0
58117,['Marty Robbins'],[858710],0.417,0.263,0.668,204.049,-12.276,0,5,0.893,0.0,0.21,0.05,0,126467,41,1963,12/17/1963,Tall ******** Stranger,Country,1.0
46289,['Johnny Cash'],[816890],0.862,0.484,0.787,105.834,-11.183,1,10,0.798,0.000996,0.105,0.0421,0,163046,13,1960,1960,I Walk the Line,Country,1.0
96958,['Willie Nelson'],[583959],0.462,0.146,0.195,82.933,-11.843,1,0,0.86,0.000265,0.124,0.0286,0,149427,21,1968,9/1/1968,Permanently Lonely,Country,1.0
54297,['Little Big Town'],[257787],0.55,0.514,0.311,138.105,-7.348,1,8,0.118,0.0,0.0906,0.0265,0,260627,45,2005,1/1/2005,Bring It On Home,Country,1.0
46686,['Johnny Cash'],[816890],0.669,0.356,0.499,120.747,-11.528,1,5,0.73,2.71e-06,0.0785,0.032,0,149653,19,1960,1/1/1960,Seasons of My Heart,Country,1.0
96991,['Willie Nelson'],[583959],0.377,0.182,0.388,82.85,-13.366,1,4,0.856,0.000151,0.389,0.0288,0,131667,19,1968,9/1/1968,Ashamed,Country,1.0
26531,['Dixie Chicks'],[162487],0.425,0.554,0.288,83.917,-4.145,1,6,0.134,8.56e-05,0.0963,0.0298,0,237297,64,2006,4/7/2006,Not Ready to Make Nice,Country,1.0
71267,['Ray Price'],[409954],0.421,0.564,0.687,64.034,-6.834,1,9,0.865,5.32e-06,0.11,0.0518,0,166067,6,1956,1956,One More Time,Country,1.0
73442,['Roy Acuff'],[848784],0.761,0.212,0.551,99.593,-14.91,1,0,0.96,0.0875,0.123,0.0395,0,144827,2,1936,1936,Not A Word From Home,Country,1.0
27097,['Don Williams'],[196248],0.773,0.279,0.783,88.769,-20.459,1,5,0.569,0.00271,0.0609,0.0293,0,188160,36,1992,1/1/1992,Stay Young,Country,1.0
75559,['Shania Twain'],[161808],0.621,0.744,0.862,160.455,-4.929,1,4,0.152,0.0,0.195,0.128,0,216933,43,2004,1/1/2004,"Honey, I'm Home",Country,1.0
20829,['Chris Young'],[1379627],0.438,0.661,0.319,75.989,-5.189,1,5,0.211,0.0,0.0865,0.0359,0,189823,69,2019,6/14/2019,Drowning,Country,1.0
79765,['Sugarland'],[484880],0.436,0.736,0.583,166.819,-3.201,1,1,0.215,0.0,0.0488,0.0333,0,239693,52,2004,1/1/2004,Baby **** - 3rd Version/Remix/Single Version,Country,1.0
6656,['Alan Jackson'],[605375],0.572,0.484,0.165,81.761,-8.555,1,2,0.0392,1.07e-06,0.13,0.0258,0,261667,45,1996,9/30/1996,Between the Devil and Me,Country,1.0
36849,['Glen Campbell'],[664378],0.535,0.246,0.51,110.185,-15.989,1,4,0.619,0.0431,0.167,0.0403,0,160133,21,1968,1968,**** Of Man - Remastered ****,Country,1.0
96080,['Waylon Jennings'],[200791],0.401,0.504,0.692,104.74,-10.514,1,2,0.624,0.0511,0.358,0.0303,0,154533,22,1976,12/1/1976,You Ask Me To - Live in Texas - September ****,Country,1.0
28899,['Eddy Arnold'],[796741],0.54,0.188,0.325,81.125,-14.698,1,0,0.924,0.0,0.11,0.0317,0,158613,18,1963,11/19/1963,Tumbling ***********,Country,1.0
96014,['Waylon Jennings'],[200791],0.517,0.257,0.214,124.411,-18.278,1,9,0.115,0.0135,0.0793,0.0364,0,179067,27,1979,1979,Amanda,Country,1.0
70841,['Randy Travis'],[396676],0.57,0.664,0.853,202.197,-9.213,0,6,0.245,0.0,0.117,0.0462,0,146107,38,1987,5/4/1987,"Too Gone, Too Long",Country,1.0
32858,['Flatt & Scruggs'],[227527],0.322,0.726,0.979,160.481,-7.662,1,8,0.158,0.901,0.0916,0.0346,0,150973,16,1957,1957,Dear Old Dixie,Country,1.0
6486,['Alabama'],[936206],0.388,0.256,0.429,137.483,-11.504,1,7,0.565,4.39e-06,0.151,0.0297,0,190400,38,2004,10/8/2004,Why Lady Why,Country,1.0
62017,['Montgomery Gentry'],[926108],0.578,0.471,0.532,133.061,-7.27,1,4,0.368,0.0,0.159,0.0289,0,196707,51,2006,10/24/2006,Lucky Man,Country,1.0
71394,['Reba McEntire'],[409968],0.37,0.28,0.131,168.308,-12.502,1,7,0.562,0.0,0.0957,0.0298,0,277040,31,1990,1/1/1990,Fallin' Out Of Love,Country,1.0
74922,['Sawyer Brown'],[837985],0.64,0.852,0.903,139.949,-6.406,1,2,0.0907,0.0,0.151,0.028,0,194320,44,2008,5/6/2008,**** ***** Do,Country,1.0
96063,['Waylon Jennings'],[200791],0.528,0.388,0.654,118.458,-12.274,1,2,0.668,9.33e-06,0.718,0.0323,0,121227,15,1966,10/1/1966,Time Will Tell the Story,Country,1.0
58100,['Marty Robbins'],[858710],0.648,0.35,0.823,169.865,-10.68,1,3,0.72,0.0,0.22,0.0796,0,193400,44,1959,1959,Utah Carol,Country,1.0
71331,['Ray Stevens'],[348884],0.703,0.512,0.691,108.122,-13.285,1,0,0.187,0.0,0.0838,0.0859,0,225533,43,1984,1/1/1984,The Mississippi Squirrel Revival,Country,1.0
36330,['George Strait'],[944084],0.615,0.732,0.557,127.881,-8.74,1,6,0.0883,5.94e-06,0.107,0.0348,0,182120,49,2011,1/1/2011,Here For A Good Time,Country,1.0
25919,['Dierks Bentley'],[825883],0.512,0.657,0.27,164.029,-7.875,1,0,0.115,0.01,0.0897,0.0325,0,250000,54,2014,1/1/2014,Riser,Country,1.0
71900,['Restless Heart'],[393789],0.641,0.561,0.512,113.932,-9.09,1,10,0.556,0.0,0.0758,0.0273,0,285560,48,1998,5/1/1998,The ****** Eyes In Texas,Country,1.0
19797,['Charlie Robison'],[176360],0.626,0.634,0.891,84.005,-7.424,1,4,0.00997,0.0,0.378,0.0289,0,236360,38,2004,9/21/2004,Good Times,Country,1.0
58040,['Marty Robbins'],[858710],0.415,0.213,0.179,73.233,-16.441,1,0,0.892,0.000866,0.123,0.0332,0,153093,9,1957,1957,My Happiness,Country,1.0
59587,['Merle Travis'],[246022],0.469,0.237,0.533,138.826,-12.467,1,9,0.811,0.0,0.0943,0.0314,0,167400,27,1972,1972,Dark As A Dungeon,Country,1.0
46313,['Johnny Cash'],[816890],0.492,0.266,0.344,125.892,-11.946,1,9,0.918,0.0,0.145,0.0339,0,192573,46,2002,1/1/2002,Desperado,Country,1.0
54408,['Little Jimmy Dickens'],[314346],0.598,0.255,0.709,111.573,-9.466,1,4,0.755,0.0,0.23,0.0314,0,152693,2,1949,1949,We Could - Single Version,Country,1.0
33412,['Florida Georgia Line'],[2942900],0.547,0.511,0.256,137.87,-5.264,1,8,0.381,0.0,0.15,0.0275,0,186667,71,2020,5/22/2020,Second Guessing - From Songland,Country,1.0
71334,['Ray Stevens'],[348884],0.435,0.804,0.727,93.83,-8.48,1,0,0.466,0.0,0.942,0.169,0,187040,30,1969,1969,Gitarzan - **** #8 Billboard chart hit Monument,Country,1.0
50013,['Kenny Rogers'],[69986],0.436,0.467,0.732,204.432,-11.684,1,4,0.245,0.0,0.101,0.0365,0,178693,30,1978,11/20/1978,"Sleep Tight, ********* Man",Country,1.0
92121,['Tim McGraw'],[592954],0.444,0.484,0.263,147.715,-8.311,1,9,0.12,0.0,0.135,0.0289,0,279867,59,1999,5/4/1999,My Best Friend,Country,1.0
1827,['Tracy Byrd'],[11052],0.77,0.833,0.964,109.928,-4.536,1,5,0.0793,0.0,0.0819,0.028,0,131867,62,2003,1/1/2003,Drinkin' Bone,Country,1.0
13879,['Blake Shelton'],[46814],0.667,0.886,0.948,146.076,-5.12,1,4,0.0265,0.0,0.0759,0.0387,0,182947,54,2014,9/30/2014,Gonna,Country,1.0
26519,['Dixie Chicks'],[162487],0.497,0.266,0.224,147.738,-8.871,1,5,0.752,0.0,0.128,0.0282,0,296892,39,2002,7/26/2002,A Home,Country,1.0
46927,['Johnny Lee'],[240267],0.783,0.403,0.855,129.71,-11.817,1,7,0.0836,5.91e-05,0.134,0.0379,0,172267,21,1983,1983,Sounds Like Love,Country,1.0
96093,['Waylon Jennings'],[200791],0.491,0.478,0.823,187.853,-11.908,1,5,0.547,0.000629,0.0941,0.0349,0,127467,19,1970,11/1/1970,"Rock, Salt And Nails",Country,1.0
38600,"['Hank Williams, Jr.']",[117844],0.407,0.673,0.966,201.581,-11.443,1,9,0.0296,0.00123,0.0923,0.109,0,187640,26,1980,1980,Move It On Over,Country,1.0
70810,['Randy Travis'],[396676],0.687,0.417,0.426,88.015,-9.906,1,5,0.255,0.0,0.298,0.0296,0,169173,30,1988,7/12/1988,**** Tonk Moon,Country,1.0
38604,"['Hank Williams, Jr.']",[117844],0.613,0.554,0.787,70.303,-8.495,1,9,0.573,0.0,0.173,0.0267,0,149307,26,1982,1982,Texas Women,Country,1.0
73495,['Roy Clark'],[341652],0.481,0.915,0.961,156.975,-9.867,1,7,0.0738,0.931,0.346,0.141,0,165360,30,1963,1/1/1963,Twelfth Street Rag,Country,1.0
66679,['Patsy Cline'],[14651],0.465,0.166,0.384,91.634,-13.04,1,3,0.919,2.15e-06,0.138,0.0313,0,224133,35,1967,3/3/1967,Faded Love - Single Version,Country,1.0
