,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
4208,['Freestyle'],[196370],0.655,0.348,0.0641,120.011,-12.091,1,4,0.176,0.0,0.161,0.0356,0,289267,63,1998,9/26/1998,Before I Let You Go,Electronic,3.0
50138,['Kid Loco'],[768241],0.553,0.659,0.46,183.815,-9.281,1,9,0.502,0.859,0.184,0.0613,0,242800,53,1997,1997,A grand love theme,Electronic,3.0
82517,['The Avalanches'],[43572],0.613,0.947,0.372,102.816,-8.772,1,0,0.035,0.000549,0.346,0.19,0,139947,37,2000,1/1/2000,Stay Another Season,Electronic,3.0
52793,['Lemon Jelly'],[241650],0.633,0.892,0.584,104.979,-7.921,1,4,0.0856,0.431,0.215,0.0287,0,422827,49,2002,10/7/2002,***** Walk,Electronic,3.0
62038,['Moodymann'],[587631],0.735,0.641,0.481,113.402,-11.343,1,6,0.00135,0.89,0.228,0.0959,0,264360,49,2000,1/1/2000,Don’t You Want My Love,Electronic,3.0
28926,['Edgar Froese'],[147638],0.565,0.589,0.289,178.58,-14.316,1,6,0.656,0.902,0.108,0.0447,0,578760,31,1983,1/1/1983,Specific Gravity Of Smile,Electronic,3.0
73975,['Ryuichi Sakamoto'],[587608],0.588,0.676,0.468,102.658,-10.768,1,8,0.444,0.249,0.639,0.061,0,574160,34,1978,1978,THOUSAND KNIVES,Electronic,3.0
9601,['ATB'],[923063],0.658,0.878,0.907,130.009,-6.834,0,8,0.135,0.591,0.0948,0.0346,0,261093,53,2004,5/24/2004,Ecstasy,Electronic,3.0
2450,['Fatboy Slim'],[133719],0.65,0.942,0.785,101.786,-6.609,1,1,0.0102,0.0,0.122,0.0754,0,248507,48,2005,1/1/2005,Body Movin' - ****** Slim ********** Remaster,Electronic,3.0
80720,['Tangerine Dream'],[2411],0.109,0.0157,0.0381,91.75,-28.469,0,2,0.996,0.993,0.0778,0.0397,0,141476,31,1974,2/20/1974,Sequent 'C' - Remastered ****,Electronic,3.0
24414,['Deadmau5'],[879144],0.656,0.662,0.0712,128.022,-9.345,0,8,8.12e-05,0.886,0.104,0.0307,0,212067,55,2010,2/23/2010,Strobe - Radio Edit,Electronic,3.0
6146,['Air'],[607202],0.128,0.445,0.165,65.514,-11.99,1,8,0.726,0.503,0.0888,0.0368,0,219040,39,1998,1/14/1998,"Ce matin-là - From ""L'uomo in più""",Electronic,3.0
85823,['The Flying Lizards'],[57636],0.858,0.937,0.539,130.117,-11.667,1,5,0.0342,0.142,0.612,0.163,0,338187,36,1979,1979,Money,Electronic,3.0
4457,['Enigma'],[150048],0.204,0.236,0.101,108.852,-27.946,1,0,0.908,0.905,0.108,0.053,0,101067,40,1990,1990,The Voice & The Snake,Electronic,3.0
31611,['Eric Prydz'],[184677],0.556,0.792,0.0871,127.956,-6.723,0,4,0.000521,0.75,0.494,0.0361,0,379500,60,2014,1/1/2014,We Are Mirage,Electronic,3.0
87913,['The Orb'],[891575],0.672,0.798,0.617,105.016,-10.555,0,6,0.0218,0.288,0.731,0.05,0,250867,37,1998,1/1/1998,Little Fluffy Clouds - Dance Mix *,Electronic,3.0
94611,['Various Artists'],[258947],0.41,0.146,0.249,69.476,-22.803,1,7,0.988,0.924,0.123,0.0601,0,119600,43,1963,9/12/1963,**** Hawaii,Electronic,3.0
26409,['Disclosure'],[2528416],0.683,0.845,0.874,119.966,-6.17,0,10,0.0103,0.000108,0.345,0.051,0,277520,47,2014,1/1/2014,White Noise,Electronic,3.0
7545,['Amon Tobin'],[24329],0.615,0.361,0.398,80.982,-14.696,1,6,0.0548,0.92,0.109,0.0356,0,282573,42,1998,6/1/1998,Nova,Electronic,3.0
92984,['Tool'],[1340026],0.313,0.584,0.159,87.894,-10.091,1,7,0.000824,0.52,0.0529,0.0415,0,620101,65,2019,8/30/2019,Fear Inoculum,Electronic,3.0
92996,['Tool'],[1340026],0.373,0.698,0.278,139.431,-7.278,1,2,5.65e-05,0.891,0.126,0.0348,0,433813,53,1993,4/6/1993,Bottom,Electronic,3.0
93693,['Troye Sivan'],[3271457],0.491,0.622,0.361,77.928,-5.925,1,8,0.019,0.0,0.107,0.104,0,233760,52,2015,12/4/2015,SUBURBIA,Electronic,3.0
61743,['Moby'],[477116],0.552,0.256,0.0399,95.028,-17.753,1,2,0.843,0.918,0.106,0.0306,0,288600,36,1999,5/17/1999,Inside,Electronic,3.0
14229,['Boards of Canada'],[758999],0.567,0.754,0.0446,188.017,-13.227,1,6,0.185,0.887,0.11,0.0719,0,307880,43,1998,4/20/1998,Turquoise Hexagon Sun,Electronic,3.0
69403,['Quantic'],[314923],0.408,0.848,0.258,165.93,-9.797,1,1,0.00563,0.922,0.128,0.0328,0,223013,45,2001,6/19/2001,Time Is the Enemy,Electronic,3.0
62040,['Moodymann'],[587631],0.686,0.634,0.0782,119.934,-10.287,0,2,0.192,0.858,0.152,0.0559,1,485307,46,1997,11/14/1997,I Can't Kick This Feeling When It Hits,Electronic,3.0
51094,['La Bouche'],[777366],0.694,0.938,0.757,138.876,-5.672,1,8,9.42e-05,0.352,0.364,0.0346,0,362627,49,1996,12/16/1996,I love To Love - **** Mix,Electronic,3.0
93702,['Troye Sivan'],[3271457],0.481,0.179,0.405,74.85,-21.424,1,3,0.613,2.84e-05,0.145,0.109,0,187195,66,2013,5/5/2013,The Fault in Our Stars,Electronic,3.0
22982,['Daft Punk'],[667669],0.624,0.911,0.135,122.902,-7.482,1,7,0.328,0.861,0.0727,0.0524,0,212547,59,2001,3/7/2001,Aerodynamic,Electronic,3.0
4467,['Enigma'],[150048],0.556,0.762,0.332,109.995,-14.145,0,11,0.0225,0.61,0.362,0.0478,0,301333,53,1990,1990,Mea Culpa,Electronic,3.0
11354,['Bent'],[51230],0.54,0.778,0.448,88.02,-6.567,1,4,0.00833,0.576,0.313,0.0367,0,369893,54,2003,10/21/2003,So Long Without You,Electronic,3.0
63599,['Neu!'],[387815],0.451,0.979,0.187,149.521,-9.568,0,11,0.000123,0.684,0.113,0.0561,0,431760,28,1975,1975,Hero,Electronic,3.0
61748,['Moby'],[477116],0.686,0.61,0.766,80.567,-5.902,1,7,0.19,0.000931,0.071,0.0262,0,206293,51,1999,5/17/1999,Flower (B-Sides),Electronic,3.0
70324,['Röyksopp'],[293969],0.865,0.384,0.852,122.48,-11.953,1,10,0.024,0.434,0.0682,0.0577,0,219560,48,2001,8/22/2001,Remind Me,Electronic,3.0
52789,['Lemon Jelly'],[241650],0.691,0.522,0.256,113.001,-9.969,0,10,0.544,0.912,0.109,0.0286,0,401333,45,2000,10/23/2000,In the Bath,Electronic,3.0
8518,['Aphex Twin'],[493848],0.523,0.973,0.577,146.083,-8.9,0,10,0.739,0.857,0.111,0.0513,0,431467,41,1995,1995,Digeridoo,Electronic,3.0
4458,['Enigma'],[150048],0.58,0.637,0.304,81.981,-10.281,0,4,0.206,0.139,0.128,0.0434,0,299373,47,1996,1/1/1996,Why!...,Electronic,3.0
1657,['Girl Talk'],[660155],0.791,0.675,0.698,149.98,-7.447,0,5,0.0226,0.0,0.235,0.233,1,284799,47,2008,9/23/2008,Play Your Part (Pt. **,Electronic,3.0
24200,['David Guetta'],[213561],0.664,0.873,0.571,129.876,-3.115,1,3,0.0305,0.0,0.228,0.0394,1,210093,62,2011,8/26/2011,Where Them ***** At (feat. Nicki Minaj & Flo Rida),Electronic,3.0
51093,['La Bouche'],[777366],0.658,0.963,0.793,134.798,-3.283,0,1,0.00283,2.38e-06,0.951,0.0326,0,240867,57,2007,2007,Be My Lover,Electronic,3.0
22966,['Daft Punk'],[667669],0.185,0.0362,0.0335,75.131,-27.285,0,9,0.499,0.74,0.11,0.0373,0,101680,43,2010,1/1/2010,Nocturne,Electronic,3.0
24189,['David Guetta'],[213561],0.67,0.939,0.264,127.946,-2.06,1,9,0.0463,1.1e-06,0.335,0.0427,0,209533,44,2011,8/26/2011,I Can Only Imagine (feat. Chris ***** & Lil Wayne),Electronic,3.0
56993,['Múm'],[811395],0.472,0.528,0.214,180.077,-13.356,1,0,0.735,0.384,0.0994,0.0409,0,291400,39,2002,5/20/2002,Green ***** of Tunnel,Electronic,3.0
69400,['Quantic'],[314923],0.745,0.916,0.898,115.989,-6.891,0,5,0.00478,0.811,0.037,0.0549,0,284693,38,2002,6/25/2002,Transatlantic,Electronic,3.0
41541,['James Blake'],[2435745],0.645,0.705,0.376,137.133,-5.008,1,1,0.000813,0.0,0.128,0.299,1,229670,75,2018,1/12/2018,"King's Dead (with Kendrick Lamar, Future & James Blake)",Electronic,3.0
63596,['Neu!'],[387815],0.619,0.78,0.771,152.581,-14.023,1,9,0.117,0.831,0.0693,0.0349,0,607427,32,1972,1972,Hallogallo,Electronic,3.0
23003,['Daft Punk'],[667669],0.354,0.449,0.0397,195.983,-11.353,1,9,0.000513,0.778,0.344,0.03,0,156480,49,2010,1/1/2010,End of Line,Electronic,3.0
84274,['The Chemical Brothers'],[67631],0.252,0.872,0.399,126.938,-3.752,1,8,0.00912,8.79e-06,0.109,0.0777,0,236360,57,1999,1/1/1999,Let Forever Be,Electronic,3.0
98167,['Zero 7'],[696668],0.552,0.554,0.451,101.319,-8.703,1,6,0.0338,0.594,0.127,0.027,0,317400,49,2001,2001,Give It Away,Electronic,3.0
80002,['Swedish House Mafia'],[1714462],0.507,0.665,0.4,126.879,-7.598,1,0,0.0144,0.0,0.0759,0.0474,0,213338,67,2011,5/13/2011,Save The World,Electronic,3.0
26699,['DJ Shadow'],[949820],0.641,0.943,0.718,171.811,-6.254,0,5,0.0351,0.000259,0.328,0.264,0,232000,60,2006,6/20/2006,Six Days - Remix,Electronic,3.0
22998,['Daft Punk'],[667669],0.697,0.548,0.977,133.005,-9.087,1,1,0.783,0.841,0.132,0.0561,0,289680,46,2005,3/1/2005,Make Love,Electronic,3.0
627,"[""Stereo MC's""]",[23202],0.845,0.591,0.765,115.139,-14.87,1,9,0.137,0.65,0.129,0.0627,0,196827,37,1990,1/1/1990,Elevate My Mind,Electronic,3.0
62258,['Mr. Fingers'],[606043],0.654,0.605,0.708,112.177,-10.795,1,11,0.212,0.925,0.0931,0.0494,0,353802,33,1989,1/1/1989,Can You Feel It,Electronic,3.0
3791,['Nightmares on Wax'],[869417],0.405,0.378,0.228,74.338,-9.864,1,4,0.45,0.58,0.105,0.0369,0,402280,51,2006,2/20/2006,I Am You,Electronic,3.0
22993,['Daft Punk'],[667669],0.653,0.869,0.515,125.202,-9.393,1,8,0.00445,0.398,0.334,0.216,0,201800,53,2001,3/7/2001,High Life,Electronic,3.0
93612,['Tricky'],[25462],0.814,0.599,0.752,82.278,-13.007,1,2,0.43,0.736,0.0904,0.232,0,270093,48,1995,1995,Overcome,Electronic,3.0
88391,['The Prodigy'],[492162],0.534,0.946,0.379,141.517,-5.167,1,11,0.00339,0.442,0.164,0.0793,0,279800,64,1997,1997,Firestarter,Electronic,3.0
7328,['Alpha'],[16574],0.185,0.295,0.0906,179.867,-10.749,0,11,0.654,5.57e-05,0.152,0.0326,0,438027,42,1997,1/1/1997,********* Not Here,Electronic,3.0
93017,['Tool'],[1340026],0.483,0.88,0.263,170.061,-6.914,1,5,0.000245,0.318,0.149,0.0968,0,197733,49,1992,3/10/1992,Part Of Me,Electronic,3.0
93018,['Tool'],[1340026],0.683,0.228,0.193,117.173,-18.027,1,9,0.061,0.845,0.114,0.0451,0,286267,55,2001,5/15/2001,Disposition,Electronic,3.0
38240,['Groove Armada'],[942335],0.731,0.427,0.507,82.208,-10.466,0,5,0.00681,0.00567,0.161,0.0589,0,391000,52,2001,7/11/2001,Suntoucher,Electronic,3.0
76331,['Skrillex'],[2365087],0.618,0.928,0.37,140.031,-5.19,1,0,0.0154,3.95e-06,0.201,0.211,0,234891,45,2010,12/21/2010,Scatta (feat. Foreign Beggars & Bare Noize),Electronic,3.0
94602,['Various Artists'],[258947],0.192,0.128,0.0488,96.51,-22.898,0,4,0.698,0.392,0.0771,0.0412,0,245333,38,1998,1/1/1998,The Reprimand - The Prince Of Egypt/Soundtrack Version,Electronic,3.0
92993,['Tool'],[1340026],0.289,0.729,0.0499,163.113,-9.929,1,7,0.000499,0.395,0.128,0.116,0,510587,53,1992,3/10/1992,****,Electronic,3.0
16896,['Broadcast'],[937150],0.599,0.729,0.215,98.078,-6.182,0,9,0.00206,0.0205,0.337,0.0262,0,141840,46,2005,9/19/2005,I Found The F,Electronic,3.0
34751,['Frankie Knuckles'],[793821],0.777,0.708,0.851,111.758,-9.575,1,11,0.0533,0.234,0.617,0.0446,0,386465,44,1987,1987,You Got the Love,Electronic,3.0
51023,['Kygo'],[3314964],0.631,0.661,0.698,174.031,-5.5,0,5,0.227,1.43e-06,0.166,0.0999,0,178333,62,2015,8/14/2015,Coming Over (feat. James Hersey),Electronic,3.0
51027,['Kygo'],[3314964],0.584,0.607,0.374,117.817,-6.605,1,11,0.426,0.0,0.101,0.0356,0,194827,76,2019,12/6/2019,Family,Electronic,3.0
61527,['Mirwais'],[499745],0.708,0.644,0.578,104.985,-5.991,0,0,0.00713,0.754,0.0506,0.0462,0,218107,46,2000,4/20/2000,Disco Science,Electronic,3.0
26414,['Disclosure'],[2528416],0.78,0.708,0.345,109.023,-5.692,0,5,0.0395,0.0798,0.0516,0.0549,0,244480,58,2014,1/1/2014,Help Me Lose My Mind,Electronic,3.0
2618,['Massive Attack'],[378288],0.365,0.806,0.388,167.383,-8.948,1,8,0.0518,0.52,0.135,0.0849,0,357133,52,1998,1/1/1998,Inertia Creeps,Electronic,3.0
76340,['Skrillex'],[2365087],0.754,0.909,0.591,126.994,-3.323,0,6,0.138,0.0,0.281,0.23,1,220079,64,2015,10/16/2015,The Game & Skrillex: El Chapo,Electronic,3.0
94607,['Various Artists'],[258947],0.168,0.0339,0.0562,85.37,-33.196,0,10,0.769,0.93,0.111,0.0387,0,67693,37,1998,1/1/1998,Death Of The First Born - The Prince Of Egypt/Soundtrack Version,Electronic,3.0
60488,['Mika'],[3661296],0.556,0.446,0.307,96.043,-8.328,1,1,0.537,0.0,0.201,0.03,0,276000,47,2007,1/1/2007,Happy Ending,Electronic,3.0
75723,['Shiny Toy Guns'],[638632],0.762,0.697,0.705,123.033,-3.657,1,7,0.0688,7.52e-05,0.269,0.0463,1,203307,44,2006,1/1/2006,Le Disko,Electronic,3.0
92998,['Tool'],[1340026],0.553,0.471,0.0908,100.322,-9.776,0,2,0.0222,0.601,0.125,0.0371,0,367133,58,1996,9/17/1996,H.,Electronic,3.0
65350,['Orbital'],[481354],0.726,0.919,0.332,120.952,-13.836,1,8,0.000143,0.709,0.0795,0.045,0,194760,49,1990,1/1/1990,Chime - Edit,Electronic,3.0
22992,['Daft Punk'],[667669],0.491,0.186,0.457,119.881,-29.512,1,0,0.845,0.916,0.109,0.0321,0,104467,53,2001,3/7/2001,***********,Electronic,3.0
97711,['Yello'],[683795],0.717,0.904,0.643,120.322,-7.104,1,1,0.0193,0.103,0.25,0.0379,0,275960,33,1980,1/1/1980,Bostich (N'Est-Ce Pas) - Remastered ****,Electronic,3.0
50872,['Kraftwerk'],[104714],0.39,0.145,0.0644,107.783,-17.535,1,2,0.413,0.271,0.351,0.0469,0,225920,32,1974,1974,Mitternacht - **** Remaster,Electronic,3.0
93001,['Tool'],[1340026],0.387,0.678,0.368,172.641,-8.399,1,0,0.00108,0.872,0.101,0.0817,0,562707,63,2001,5/15/2001,Lateralus,Electronic,3.0
2725,['Basement Jaxx'],[142249],0.571,0.968,0.313,154.07,-3.092,1,5,0.0649,3.07e-06,0.592,0.162,0,282307,50,2003,10/20/2003,Good Luck,Electronic,3.0
79968,['Susumu Yokota'],[49163],0.515,0.485,0.2,91.185,-11.303,0,10,0.964,0.823,0.115,0.0323,0,239053,44,2004,10/27/2004,**** sky and yellow sunflower,Electronic,3.0
93030,['Tool'],[1340026],0.223,0.567,0.0301,127.091,-24.483,1,9,0.938,0.693,0.323,0.58,0,240573,46,1996,9/17/1996,(-) Ions,Electronic,3.0
93710,['Troye Sivan'],[3271457],0.576,0.736,0.484,101.928,-7.572,1,11,0.178,0.0,0.238,0.224,0,162587,25,2020,6/3/2020,i'm so tired...,Electronic,3.0
14247,['Boards of Canada'],[758999],0.223,0.0138,0.0357,64.017,-32.843,0,5,0.937,0.916,0.13,0.0294,0,91707,49,1998,4/20/1998,Olson,Electronic,3.0
40335,['Hula'],[1518379],0.664,0.727,0.351,115.904,-12.901,1,11,0.00766,8.13e-06,0.179,0.0883,0,300813,32,1986,1986,Freeze Out - Radio Version,Electronic,3.0
4462,['Enigma'],[150048],0.398,0.502,0.598,62.983,-15.055,0,4,0.0719,0.755,0.145,0.0469,0,206227,42,1996,1/1/1996,Almost Full Moon,Electronic,3.0
32478,['Feed Me'],[2640328],0.774,0.895,0.533,106.945,-3.846,0,11,0.00224,0.0794,0.804,0.233,1,226973,54,2015,10/9/2015,I Do Coke,Electronic,3.0
92980,['Tool'],[1340026],0.236,0.971,0.0227,109.04,-12.596,1,6,0.328,0.00119,0.914,0.104,0,161173,46,2001,5/15/2001,Faaip De Oiad,Electronic,3.0
55009,['Lorn'],[2450537],0.395,0.496,0.095,55.807,-7.513,0,11,0.0165,0.662,0.433,0.0353,0,172473,59,2015,2015,Acid Rain,Electronic,3.0
50896,['Kraftwerk'],[104714],0.564,0.795,0.49,122.719,-9.391,0,5,0.00118,0.781,0.137,0.0311,0,361107,42,1978,1978,Metropolis - **** Remaster,Electronic,3.0
19931,['Cheat Codes'],[3391646],0.703,0.868,0.733,121.03,-4.661,0,7,0.15,0.132,0.104,0.0291,1,193613,79,2017,3/2/2017,Pretty **** - Cheat Codes X CADE Remix,Electronic,3.0
84275,['The Chemical Brothers'],[67631],0.745,0.714,0.365,104.003,-3.681,1,7,0.0141,0.0222,0.363,0.0751,0,393813,63,2005,1/1/2005,Galvanize,Electronic,3.0
16899,['Broadcast'],[937150],0.212,0.216,0.0774,80.37,-18.373,1,0,0.952,0.804,0.107,0.0426,0,192000,47,2000,3/20/2000,Echo's Answer,Electronic,3.0
73677,['Ruby'],[853254],0.765,0.845,0.652,98.98,-6.802,0,4,0.185,8.84e-05,0.312,0.04,0,320667,29,1980,2/25/1980,Kedah Leeh Beidary,Electronic,3.0
80723,['Tangerine Dream'],[2411],0.456,0.335,0.251,177.1,-14.083,0,4,0.918,0.872,0.217,0.0344,0,635745,31,1976,10/1/1976,Stratosfear,Electronic,3.0
38245,['Groove Armada'],[942335],0.473,0.867,0.153,94.091,-8.824,0,2,0.00877,0.688,0.0571,0.158,0,300267,59,2001,7/11/2001,My Friend,Electronic,3.0
4446,['Bonobo'],[95176],0.758,0.455,0.183,129.976,-9.199,0,4,0.0442,0.493,0.11,0.12,0,326240,51,2010,3/29/2010,Eyesdown,Electronic,3.0
50906,['Kraftwerk'],[104714],0.551,0.297,0.641,111.852,-15.397,1,2,0.928,0.85,0.118,0.039,0,266253,38,1977,1977,Franz Schubert - **** Remaster,Electronic,3.0
98122,['Zara Larsson'],[3105903],0.576,0.782,0.355,141.153,-4.825,0,6,0.00778,0.0,0.285,0.0296,0,224031,70,2017,3/17/2017,Ain't My Fault,Electronic,3.0
61755,['Moby'],[477116],0.58,0.702,0.262,104.97,-6.643,1,4,0.012,0.0181,0.302,0.0458,0,242520,46,2002,5/2/2002,In This World,Electronic,3.0
2600,['Massive Attack'],[378288],0.817,0.433,0.686,138.413,-10.065,1,9,0.0144,0.000888,0.0469,0.123,0,288373,44,1991,6/10/1991,One Love - **** Mix/Master,Electronic,3.0
18088,['Calvin Harris'],[945951],0.573,0.929,0.582,127.934,-3.942,0,8,0.197,0.000112,0.0567,0.109,0,212560,71,2012,10/29/2012,Sweet Nothing (feat. Florence Welch),Electronic,3.0
4468,['Enigma'],[150048],0.671,0.299,0.511,96.997,-15.59,1,0,0.317,0.00101,0.064,0.0228,0,269373,49,1990,1990,****** Went Away,Electronic,3.0
10471,['Bag Raiders'],[1011315],0.664,0.717,0.555,124.989,-5.699,1,11,0.0528,0.000348,0.138,0.0391,0,227027,48,2009,1/1/2009,Shooting Stars,Electronic,3.0
8505,['Aphex Twin'],[493848],0.421,0.944,0.222,162.179,-9.179,1,8,0.0764,0.815,0.119,0.302,0,262533,43,1997,10/6/1997,Come To Daddy (Pappy Mix),Electronic,3.0
61756,['Moby'],[477116],0.0714,0.207,0.0393,77.434,-14.578,1,0,0.292,6.92e-05,0.0889,0.037,0,255333,39,1995,1995,When It's Cold I'd Like to Die,Electronic,3.0
94563,['Vangelis'],[840000],0.171,0.0369,0.0272,121.354,-28.546,0,2,0.308,0.399,0.173,0.0455,0,152827,41,1994,6/6/1994,Damask Rose,Electronic,3.0
49098,['Kaskade'],[854866],0.489,0.652,0.301,127.029,-7.435,0,5,0.00314,0.0381,0.3,0.0478,0,312594,44,2011,11/8/2011,Turn It Down (with Rebecca & Fiona),Electronic,3.0
52792,['Lemon Jelly'],[241650],0.771,0.495,0.242,102.705,-10.294,0,3,0.666,0.0118,0.107,0.0334,0,275907,56,2003,1/20/2003,Soft,Electronic,3.0
93031,['Tool'],[1340026],0.106,0.0449,0.0699,146.711,-26.389,1,2,0.143,0.845,0.413,0.0382,0,64293,51,2001,5/15/2001,Eon **** Apocalypse,Electronic,3.0
51034,['Kygo'],[3314964],0.593,0.43,0.0955,122.09,-8.977,1,0,0.304,0.0,0.0896,0.0431,0,207898,69,2020,5/29/2020,Say You Will,Electronic,3.0
93888,['Tycho'],[205959],0.566,0.556,0.266,75.983,-9.312,1,0,0.00748,0.898,0.122,0.0295,0,310707,43,2006,10/25/2006,Dictaphone's Lament,Electronic,3.0
98116,['Zara Larsson'],[3105903],0.583,0.732,0.276,145.992,-5.728,0,11,0.00312,9.86e-06,0.269,0.0457,0,213428,75,2017,3/17/2017,Never Forget You,Electronic,3.0
5101,['3LAU'],[2802487],0.496,0.789,0.286,127.961,-3.648,1,1,0.183,0.0,0.34,0.0839,0,210469,52,2014,1/1/2014,How You Love Me,Electronic,3.0
2608,['Massive Attack'],[378288],0.588,0.182,0.523,122.574,-16.192,0,9,0.337,0.294,0.0741,0.0567,0,253933,45,1994,9/26/1994,Better Things,Electronic,3.0
24183,['David Guetta'],[213561],0.544,0.87,0.502,129.984,-6.103,1,8,0.0015,2.8e-06,0.246,0.26,0,210093,51,2010,11/24/2010,Memories (feat. Kid Cudi),Electronic,3.0
61734,['Moby'],[477116],0.655,0.862,0.355,107.991,-8.082,0,6,0.000929,0.555,0.151,0.0445,0,216440,39,1999,5/17/1999,Bodyrock,Electronic,3.0
61751,['Moby'],[477116],0.686,0.61,0.766,80.567,-5.902,1,7,0.19,0.000931,0.071,0.0262,0,206293,52,2008,6/2/2008,Flower,Electronic,3.0
8922,['Armand Van Helden'],[928160],0.694,0.813,0.741,127.834,-4.129,1,1,0.00649,0.000467,0.249,0.335,1,264814,51,2014,4/15/2014,Barbra Streisand,Electronic,3.0
48755,['Justice'],[648106],0.627,0.48,0.102,117.009,-4.462,1,2,0.00817,0.014,0.179,0.0652,0,262267,46,2007,6/11/2007,Phantom,Electronic,3.0
4507,['Speedy'],[1611],0.813,0.762,0.82,109.737,-8.167,1,6,0.0646,2.75e-05,0.136,0.0409,0,131773,40,2005,8/23/2005,Amor Con La Ropa,Electronic,3.0
4464,['Enigma'],[150048],0.154,0.115,0.0707,70.195,-25.371,0,1,0.202,0.931,0.0788,0.0361,0,135293,38,1993,1/1/1993,Second Chapter,Electronic,3.0
4440,['Bonobo'],[95176],0.426,0.572,0.279,111.034,-12.423,0,6,0.251,0.883,0.105,0.0443,0,395147,36,2000,7/25/2000,Silver,Electronic,3.0
56802,['Major Lazer'],[2036252],0.612,0.657,0.767,87.94,-6.971,0,11,0.103,0.124,0.131,0.0454,0,289973,57,2013,4/16/2013,Get Free,Electronic,3.0
93889,['Tycho'],[205959],0.598,0.813,0.381,120.008,-9.583,1,9,0.175,0.979,0.108,0.0428,0,334129,47,2011,10/4/2011,Coastal Brake,Electronic,3.0
26278,['Diplo'],[793225],0.771,0.731,0.635,123.026,-6.574,1,7,0.00165,0.633,0.217,0.0409,0,189268,65,2019,12/13/2019,On My Mind,Electronic,3.0
24205,['David Guetta'],[213561],0.608,0.614,0.402,127.884,-3.727,1,2,0.227,4.06e-06,0.157,0.0285,0,208133,55,2011,8/31/2011,Without You (feat. ******,Electronic,3.0
1651,['Girl Talk'],[660155],0.786,0.699,0.525,90.035,-8.403,0,11,0.0899,0.0,0.379,0.293,1,237099,44,2008,9/23/2008,Still Here,Electronic,3.0
93692,['Troye Sivan'],[3271457],0.426,0.284,0.311,112.039,-15.492,1,2,0.406,0.00335,0.362,0.0616,0,268597,66,2018,8/31/2018,The Good Side,Electronic,3.0
48757,['Justice'],[648106],0.693,0.789,0.283,117.055,-5.13,1,9,0.0168,0.366,0.0985,0.384,0,234960,59,2007,6/11/2007,Genesis,Electronic,3.0
9849,['Avicii'],[2393596],0.639,0.978,0.244,128.056,-2.409,1,2,0.0186,0.0818,0.371,0.0463,0,159844,55,2011,4/5/2011,My Feelings For You - Radio Edit,Electronic,3.0
50879,['Kraftwerk'],[104714],0.54,0.273,0.625,105.462,-17.38,1,1,0.359,0.885,0.195,0.377,0,77160,29,1975,1975,News - **** Remaster,Electronic,3.0
22972,['Daft Punk'],[667669],0.956,0.795,0.841,121.294,-5.311,1,7,0.00356,0.889,0.0906,0.15,0,429533,70,1997,1/16/1997,Around the World,Electronic,3.0
1652,['Girl Talk'],[660155],0.845,0.764,0.596,105.008,-7.247,1,1,0.0883,2.8e-05,0.309,0.156,1,192184,43,2008,9/23/2008,No Pause,Electronic,3.0
51002,['Kygo'],[3314964],0.63,0.826,0.239,116.039,-4.798,1,0,0.356,6.98e-06,0.136,0.0449,0,175326,69,2020,5/29/2020,Follow,Electronic,3.0
26691,['DJ Shadow'],[949820],0.507,0.416,0.0985,106.179,-12.838,0,8,0.931,0.165,0.11,0.0341,0,467373,39,1996,1/1/1996,Stem / Long Stem - Medley,Electronic,3.0
94619,['Various Artists'],[258947],0.0918,0.0587,0.0362,86.515,-24.013,0,9,0.847,0.876,0.117,0.0381,0,436667,43,1998,1/1/1998,The Burning Bush - The Prince Of Egypt/Soundtrack Version,Electronic,3.0
61725,['MK'],[812101],0.802,0.539,0.767,122.027,-13.299,0,11,0.00178,0.0577,0.0474,0.0555,0,400267,44,1995,1995,Push The Feeling On - The Dub Of Doom,Electronic,3.0
6133,['Air'],[607202],0.641,0.514,0.357,109.841,-10.925,1,5,0.216,0.0111,0.0883,0.028,0,241533,33,1998,1/14/1998,You Make It Easy,Electronic,3.0
61906,['Moloko'],[487614],0.761,0.775,0.966,123.017,-7.495,0,3,0.00698,0.000543,0.0512,0.0339,0,278000,64,2006,7/17/2006,Sing It Back - Boris Dlugosch Mix,Electronic,3.0
76339,['Skrillex'],[2365087],0.457,0.899,0.298,147.268,-2.591,0,10,0.0019,0.0,0.831,0.132,1,215510,71,2016,7/22/2016,Purple Lamborghini (with Rick Ross),Electronic,3.0
93707,['Troye Sivan'],[3271457],0.611,0.644,0.13,105.969,-7.607,0,6,0.124,0.0,0.124,0.0553,0,221904,72,2017,5/26/2017,There for You,Electronic,3.0
38243,['Groove Armada'],[942335],0.697,0.514,0.449,136.071,-8.626,1,8,0.0301,0.535,0.212,0.0286,0,393640,61,2000,2/22/2000,At the River,Electronic,3.0
14244,['Boards of Canada'],[758999],0.221,0.104,0.0364,106.376,-25.667,1,5,0.526,0.939,0.116,0.0367,0,265027,38,1998,4/20/1998,Open The Light,Electronic,3.0
4226,['Morcheeba'],[597736],0.549,0.805,0.289,150.234,-6.779,1,0,0.0506,0.649,0.0762,0.0917,1,360907,38,1998,3/13/1998,Big Calm,Electronic,3.0
