,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
18468,['Carl Perkins'],[102781],0.613,0.888,0.889,117.759,-7.684,1,0,0.284,5.09E-05,0.238,0.0628,0,155177,16,1957,1957,Right String but the Wrong Yo Yo,,Jazz,0
18479,['Carl Perkins'],[102781],0.548,0.675,0.965,168.891,-7.318,0,4,0.448,8.53E-05,0.297,0.0364,0,134446,55,1957,1957,**** Suede Shoes,,Jazz,0
18480,['Carl Perkins'],[102781],0.659,0.902,0.674,175.468,-7.464,1,2,0.462,3.94E-05,0.0712,0.133,0,167840,45,1957,1957,Boppin' the *****,,Jazz,0
18481,['Carl Perkins'],[102781],0.524,0.892,0.923,170.152,-8.231,1,9,0.48,0.00752,0.392,0.0647,0,127848,41,1957,1957,Matchbox,,Jazz,0
18482,['Carl Perkins'],[102781],0.716,0.718,0.927,87.493,-7.459,1,4,0.555,2.61E-05,0.254,0.0473,0,169421,39,1957,1957,Honey Don't,,Jazz,0
18483,['Carl Perkins'],[102781],0.592,0.843,0.85,89.936,-8.09,0,11,0.298,0,0.454,0.0827,0,133009,33,1957,1957,Everybody's Trying to Be My Baby,,Jazz,0
18484,['Carl Perkins'],[102781],0.569,0.84,0.711,157.259,-7.042,1,1,0.852,0.0103,0.509,0.0815,0,163846,27,1957,1957,Your True Love,,Jazz,0
18485,['Carl Perkins'],[102781],0.727,0.723,0.845,100.619,-7.049,1,4,0.61,0,0.13,0.059,0,182924,23,1957,1957,Tennessee,,Jazz,0
18487,['Carl Perkins'],[102781],0.587,0.719,0.806,172.261,-7.998,1,2,0.692,0.00314,0.138,0.0523,0,156499,23,1957,1957,"Gone, Gone, Gone",,Jazz,0
18490,['Carl Perkins'],[102781],0.593,0.443,0.656,110.774,-8.014,1,2,0.517,0,0.123,0.03,0,152843,18,1957,1957,Sure to Fall,,Jazz,0
18491,['Carl Perkins'],[102781],0.695,0.691,0.812,104.746,-7.749,1,4,0.476,2.33E-06,0.134,0.0403,0,128634,18,1957,1957,Movie Magg,,Jazz,0
18492,['Carl Perkins'],[102781],0.528,0.464,0.329,82.073,-8.157,1,0,0.538,0,0.302,0.0269,0,199720,17,1957,1957,Only You,,Jazz,0
41237,['J.J. Johnson'],[119111],0.421,0.322,0.683,142.526,-18.925,0,2,0.831,0.345,0.0763,0.0487,0,323320,12,1957,1957,****** Young Lovers,,Jazz,0
41238,['J.J. Johnson'],[119111],0.617,0.219,0.77,91.558,-17.296,1,5,0.958,0.428,0.119,0.055,0,233453,10,1957,2/1/1957,Old Devil Moon,,Jazz,0
41239,['J.J. Johnson'],[119111],0.558,0.0437,0.282,61.567,-24.479,1,8,0.99,0.625,0.0864,0.0411,0,287560,7,1957,1957,What's New,,Jazz,0
41240,['J.J. Johnson'],[119111],0.475,0.0126,0.404,59.045,-25.017,0,4,0.992,0.671,0.171,0.0361,0,183360,5,1957,2/1/1957,**** Bless the Child,,Jazz,0
41241,['J.J. Johnson'],[119111],0.534,0.142,0.695,76.526,-21.4,1,8,0.979,0.904,0.115,0.0348,0,163253,7,1957,1957,Our Love Is Here to Stay,,Jazz,0
41242,['J.J. Johnson'],[119111],0.469,0.239,0.603,122.9,-19.502,1,0,0.809,0.481,0.142,0.0396,0,521747,7,1957,1957,Kev,,Jazz,0
41244,['J.J. Johnson'],[119111],0.491,0.327,0.653,121.014,-19.514,0,5,0.74,0.223,0.312,0.0493,0,558560,26,1957,1957,**** Trombone (Part * & **,,Jazz,0
41245,['J.J. Johnson'],[119111],0.483,0.0341,0.289,67.974,-21.339,0,2,0.988,0.879,0.127,0.0351,0,253453,18,1957,2/1/1957,Time After Time,,Jazz,0
11343,['Benny Golson'],[135391],0.436,0.504,0.82,140.896,-13.959,0,5,0.732,0.869,0.328,0.0352,0,361267,14,1957,1957,********* In B Flat,,Jazz,0
11348,['Benny Golson'],[135391],0.486,0.225,0.505,70.592,-18.281,1,0,0.576,0.023,0.161,0.0409,0,412360,8,1957,1957,Step Lightly,,Jazz,0
11349,['Benny Golson'],[135391],0.614,0.202,0.348,101.023,-16.228,1,1,0.835,0.56,0.188,0.0373,0,408307,8,1957,1957,***** It,,Jazz,0
11351,['Benny Golson'],[135391],0.46,0.214,0.353,116.733,-16.585,0,7,0.895,0.103,0.402,0.0345,0,357360,22,1957,1957,Whisper Not,,Jazz,0
22662,['Curtis Fuller'],[139566],0.574,0.154,0.387,116.917,-15.701,1,5,0.977,0.853,0.116,0.0385,0,413333,16,1957,1957,A Lovely Way To Spend An Evening,,Jazz,0
22663,['Curtis Fuller'],[139566],0.529,0.623,0.786,105.577,-9.141,0,2,0.904,1.69E-06,0.107,0.0584,0,340773,16,1957,1957,Oscalypso - Rudy Van Gelder Edition,,Jazz,0
22664,['Curtis Fuller'],[139566],0.69,0.525,0.723,78.348,-10.466,0,10,0.97,0.397,0.135,0.0611,0,369413,15,1957,1/1/1957,Quantrale,,Jazz,0
22666,['Curtis Fuller'],[139566],0.529,0.389,0.765,97.988,-11.312,1,3,0.908,0.000208,0.179,0.038,0,335467,13,1957,1957,Soon,,Jazz,0
22667,['Curtis Fuller'],[139566],0.4,0.713,0.748,141.08,-7.975,0,5,0.846,0.0144,0.139,0.0339,0,376293,12,1957,1/1/1957,Little Messenger,,Jazz,0
22668,['Curtis Fuller'],[139566],0.623,0.41,0.58,116.166,-9.556,1,3,0.802,0,0.136,0.0378,0,404880,11,1957,1957,Hugore,,Jazz,0
22670,['Curtis Fuller'],[139566],0.44,0.38,0.592,171.459,-11.639,1,10,0.888,4.39E-05,0.177,0.0586,0,324467,9,1957,1957,Lizzy's Bounce,,Jazz,0
22671,['Curtis Fuller'],[139566],0.491,0.193,0.357,58.806,-16.454,1,3,0.969,0.496,0.111,0.0336,0,403387,10,1957,1957,Here's To My Lady,,Jazz,0
85032,['The Dave Brubeck Quartet'],[142767],0.686,0.322,0.668,105.606,-12.979,0,5,0.925,0.777,0.0979,0.0421,0,452440,19,1957,1/1/1957,Give a Little Whistle - Mono Version,,Jazz,0
85033,['The Dave Brubeck Quartet'],[142767],0.538,0.285,0.526,134.392,-11.148,1,7,0.874,0.0346,0.21,0.0432,0,296667,16,1957,1/1/1957,One Song - Mono Version,,Jazz,0
85035,['The Dave Brubeck Quartet'],[142767],0.605,0.219,0.486,141.686,-14.48,1,5,0.912,0.79,0.116,0.05,0,331533,15,1957,1/1/1957,Very Good Advice - Mono Version,,Jazz,0
85041,['The Dave Brubeck Quartet'],[142767],0.61,0.0824,0.372,114.312,-19.523,0,0,0.925,0.0348,0.175,0.0548,0,366453,5,1957,1957,Summer Song - Remastered,,Jazz,0
85042,['The Dave Brubeck Quartet'],[142767],0.453,0.333,0.694,151.113,-16.348,0,10,0.488,0.0444,0.0511,0.0465,0,273213,5,1957,1957,History of a Boy Scout - Remastered,,Jazz,0
85047,['The Dave Brubeck Quartet'],[142767],0.508,0.624,0.495,108.276,-13.046,1,1,0.151,0.0167,0.108,0.064,0,449853,5,1957,1957,Sounds of the Loop - Remastered,,Jazz,0
85049,['The Dave Brubeck Quartet'],[142767],0.479,0.202,0.537,73.066,-17.44,1,8,0.82,0.639,0.11,0.038,0,286600,4,1957,1957,Curtain Time - Remastered,,Jazz,0
85050,['The Dave Brubeck Quartet'],[142767],0.8,0.207,0.65,109.289,-16.844,0,5,0.482,0.697,0.195,0.0528,0,244253,5,1957,1957,Plain Song - Remastered,,Jazz,0
85055,['The Dave Brubeck Quartet'],[142767],0.721,0.268,0.726,104.522,-15.493,0,10,0.822,0.616,0.0933,0.0471,0,300520,5,1957,1957,Yonder for Two - Remastered,,Jazz,0
85063,['The Dave Brubeck Quartet'],[142767],0.624,0.174,0.468,113.355,-13.852,0,0,0.954,0.0413,0.116,0.0497,0,290307,32,1957,1957,When You Wish Upon a Star - Mono Version,,Jazz,0
85070,['The Dave Brubeck Quartet'],[142767],0.679,0.341,0.627,105.472,-14.252,0,0,0.915,0.764,0.0999,0.0407,0,454013,31,1957,1957,Give a Little Whistle - Mono Version,,Jazz,0
85071,['The Dave Brubeck Quartet'],[142767],0.56,0.322,0.586,80.122,-14.73,1,8,0.938,0.573,0.102,0.0428,0,566427,28,1957,1957,Alice in Wonderland - Mono Version,,Jazz,0
85077,['The Dave Brubeck Quartet'],[142767],0.527,0.287,0.679,200.905,-12.638,1,7,0.939,0.195,0.11,0.0638,0,354973,25,1957,1957,So This Is Love - Mono Version,,Jazz,0
85078,['The Dave Brubeck Quartet'],[142767],0.603,0.202,0.494,142.51,-15.733,0,5,0.901,0.791,0.115,0.0474,0,331880,30,1957,1957,Very Good Advice - Mono Version,,Jazz,0
85087,['The Dave Brubeck Quartet'],[142767],0.596,0.53,0.79,137.155,-11.412,0,7,0.457,0.233,0.123,0.0427,0,235853,29,1957,1957,Heigh-Ho (The Dwarfs' Marching Song) - Mono Version,,Jazz,0
85088,['The Dave Brubeck Quartet'],[142767],0.579,0.107,0.403,112.448,-16.987,0,0,0.956,0.0505,0.0949,0.0514,0,292640,24,1957,1957,When You Wish Upon a Star - Stereo Version,,Jazz,0
85089,['The Dave Brubeck Quartet'],[142767],0.611,0.23,0.601,94.945,-14.329,1,5,0.895,0.0867,0.0888,0.0431,0,497227,23,1957,1957,**** Day My Prince Will Come - Mono Version,,Jazz,0
85090,['The Dave Brubeck Quartet'],[142767],0.511,0.284,0.486,133.89,-13.306,1,7,0.859,0.00493,0.134,0.0454,0,299600,22,1957,1957,One Song - Mono Version,,Jazz,0
85095,['The Dave Brubeck Quartet'],[142767],0.573,0.166,0.599,137.877,-18.411,0,10,0.795,0.337,0.106,0.0439,0,302347,17,1957,1957,Ode to a ****** - Remastered,,Jazz,0
85096,['The Dave Brubeck Quartet'],[142767],0.626,0.172,0.436,112.906,-13.262,0,0,0.947,0.179,0.108,0.048,0,289173,24,1957,1/1/1957,When You Wish Upon a Star - Mono Version,,Jazz,0
85103,['The Dave Brubeck Quartet'],[142767],0.643,0.213,0.581,82.081,-18.825,1,1,0.927,0.656,0.111,0.0435,0,565480,20,1957,1957,Alice in Wonderland - Stereo Version,,Jazz,0
85109,['The Dave Brubeck Quartet'],[142767],0.494,0.308,0.696,198.329,-11.918,1,7,0.946,0.293,0.091,0.0556,0,355600,21,1957,1/1/1957,So This Is Love - Mono Version,,Jazz,0
85110,['The Dave Brubeck Quartet'],[142767],0.628,0.304,0.607,81.979,-13.668,1,1,0.936,0.723,0.0933,0.0432,0,564600,20,1957,1/1/1957,Alice in Wonderland - Mono Version,,Jazz,0
85120,['The Dave Brubeck Quartet'],[142767],0.61,0.2,0.591,96.039,-14.76,1,5,0.894,0.0905,0.13,0.0437,0,495907,17,1957,1/1/1957,**** Day My Prince Will Come - Mono Version,,Jazz,0
85121,['The Dave Brubeck Quartet'],[142767],0.599,0.464,0.748,138.018,-12.801,0,2,0.426,0.327,0.135,0.0427,0,233427,17,1957,1/1/1957,Heigh-Ho (The Dwarfs' Marching Song) - Mono Version,,Jazz,0
26578,"['Dizzy Gillespie', 'Sonny Rollins', 'Sonny Stitt']","[162677, 39656, 44290]",0.604,0.33,0.452,98.706,-12.551,1,7,0.615,0.0728,0.0702,0.0277,0,739173,26,1957,1957,After Hours,,Jazz,0
26579,"['Dizzy Gillespie', 'Sonny Rollins', 'Sonny Stitt']","[162677, 39656, 44290]",0.421,0.66,0.748,146.049,-10.576,0,7,0.586,0.268,0.47,0.0574,0,850493,24,1957,1957,The Eternal Triangle,,Jazz,0
26573,"['Dizzy Gillespie', 'Sonny Stitt', 'Sonny Rollins']","[162677, 44290, 39656]",0.662,0.331,0.408,120.228,-12.712,1,0,0.532,0.000125,0.253,0.0581,0,340960,33,1957,1957,On The Sunny Side Of The Street,,Jazz,0
26574,"['Dizzy Gillespie', 'Sonny Stitt', 'Sonny Rollins']","[162677, 44290, 39656]",0.421,0.642,0.804,78.254,-9.884,0,0,0.694,0.219,0.178,0.0557,0,327200,18,1957,1957,I Know That You Know,,Jazz,0
26677,['Dizzy Gillespie'],[162677],0.579,0.621,0.709,96.131,-14.379,1,8,0.797,0.165,0.947,0.0649,0,431800,17,1957,1/1/1957,Manteca - Live,,Jazz,0
80254,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.611,0.223,0.168,84.513,-11.998,1,10,0.817,0.0378,0.0896,0.0428,0,409707,14,1957,1957,Romas,,Jazz,0
80255,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.501,0.643,0.757,127.768,-8.786,1,1,0.787,0.0251,0.121,0.0473,0,353827,25,1957,1957,Super Jet,,Jazz,0
80256,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.542,0.392,0.477,128.426,-9.538,0,7,0.872,0.305,0.14,0.0349,0,306547,21,1957,1957,Gnid,,Jazz,0
80257,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.408,0.414,0.447,170.68,-8.728,0,7,0.802,0.0248,0.317,0.0405,0,334080,17,1957,1957,Mating ****,,Jazz,0
80258,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.576,0.326,0.381,128.246,-9.295,1,8,0.907,0.0584,0.118,0.0393,0,378893,17,1957,1957,On A Misty *****,,Jazz,0
80259,"['Tadd Dameron', 'John Coltrane']","[16759, 175553]",0.463,0.203,0.298,79.771,-10.168,1,8,0.945,0.495,0.118,0.0345,0,321400,18,1957,1957,Soultrane - Rudy Van Gelder Remaster,,Jazz,0
44771,['John Coltrane'],[175553],0.467,0.227,0.237,68.172,-9.035,1,5,0.949,0.665,0.104,0.0361,0,375267,22,1957,1957,Violets For Your Furs,,Jazz,0
44783,['John Coltrane'],[175553],0.495,0.491,0.552,144.937,-9.134,1,6,0.616,0.114,0.397,0.0451,0,521560,9,1957,1957,Bakai,,Jazz,0
44793,['John Coltrane'],[175553],0.414,0.181,0.37,91.237,-9.321,0,2,0.921,0.714,0.102,0.0344,0,281293,8,1957,1957,While My Lady Sleeps,,Jazz,0
44794,['John Coltrane'],[175553],0.529,0.423,0.54,97.174,-8.599,1,1,0.854,0.214,0.236,0.0503,0,447307,8,1957,1957,Time Was,,Jazz,0
44814,['John Coltrane'],[175553],0.541,0.432,0.741,112.808,-13.636,0,2,0.58,0.000476,0.449,0.0798,0,577533,10,1957,1957,Interplay - Live,,Jazz,0
44815,['John Coltrane'],[175553],0.504,0.451,0.508,133.271,-8.952,0,3,0.758,0.178,0.123,0.0351,0,492467,8,1957,1957,Chronic *****,,Jazz,0
44816,['John Coltrane'],[175553],0.49,0.468,0.662,94.381,-9.512,1,6,0.582,0.234,0.148,0.0378,0,377933,9,1957,1957,Straight Street,,Jazz,0
44833,['John Coltrane'],[175553],0.529,0.0675,0.231,107.212,-18.609,0,5,0.928,0.58,0.0995,0.0444,0,1049600,5,1957,1957,Soul Eyes - Live,,Jazz,0
44834,['John Coltrane'],[175553],0.537,0.18,0.395,142.73,-14.606,1,5,0.652,0.000266,0.623,0.07,0,469267,9,1957,1957,Light **** - Live,,Jazz,0
44841,['John Coltrane'],[175553],0.503,0.495,0.648,128.799,-12.603,1,5,0.619,0.00115,0.161,0.102,0,280227,8,1957,1957,C.T.A - Live,,Jazz,0
44843,['John Coltrane'],[175553],0.588,0.234,0.251,69.11,-8.709,1,5,0.959,0.603,0.103,0.0334,0,375067,40,1957,1957,Violets For Your Furs - Rudy Van Gelder Remaster,,Jazz,0
44925,['John Coltrane'],[175553],0.46,0.483,0.667,96.48,-9.239,1,6,0.671,0.173,0.282,0.0342,0,377013,21,1957,1957,Straight Street - Rudy Van Gelder Remaster,,Jazz,0
44936,['John Coltrane'],[175553],0.47,0.191,0.384,90.862,-8.963,0,2,0.938,0.611,0.122,0.0346,0,281040,20,1957,1957,While My Lady Sleeps - Rudy Van Gelder Remaster,,Jazz,0
44937,['John Coltrane'],[175553],0.494,0.499,0.572,144.84,-8.967,1,6,0.667,0.052,0.391,0.0411,0,521320,19,1957,1957,Bakai - Rudy Van Gelder Remaster,,Jazz,0
44938,['John Coltrane'],[175553],0.501,0.461,0.522,134.398,-8.646,0,3,0.789,0.152,0.102,0.0351,0,494667,18,1957,1957,Chronic ***** - Rudy Van Gelder Remaster,,Jazz,0
44954,['John Coltrane'],[175553],0.545,0.437,0.538,97.082,-8.468,1,1,0.865,0.152,0.281,0.0499,0,447360,18,1957,1957,Time Was - Rudy Van Gelder Remaster,,Jazz,0
95900,['Warne Marsh'],[193802],0.619,0.114,0.626,107.233,-21.206,0,5,0.803,0.444,0.0831,0.0391,0,264973,10,1957,1957,Ad Libido,,Jazz,0
19515,['Charlie Byrd'],[204968],0.573,0.21,0.7,176.062,-19.628,1,2,0.811,0.498,0.299,0.0584,0,135651,5,1957,1/1/1957,Spanish Guitar *****,,Jazz,0
19681,['Charlie Parker'],[211758],0.543,0.351,0.491,122.86,-13.196,0,5,0.947,0.538,0.149,0.0312,0,334147,8,1957,1/1/1957,Love For Sale - Take 5 / Master Take,,Jazz,0
19682,['Charlie Parker'],[211758],0.512,0.205,0.455,124.117,-14.696,1,0,0.922,0.309,0.109,0.0346,0,306480,12,1957,1/1/1957,I Love Paris - Take 3 / Master Take,,Jazz,0
19689,['Charlie Parker'],[211758],0.537,0.351,0.664,103.338,-11.251,1,3,0.68,0,0.119,0.0638,0,213120,12,1957,1/1/1957,I've Got You Under My Skin,,Jazz,0
19690,['Charlie Parker'],[211758],0.533,0.773,0.787,119.523,-5.562,1,5,0.741,0.02,0.318,0.0496,0,172495,8,1957,8/8/1957,***** And Day,,Jazz,0
19691,['Charlie Parker'],[211758],0.531,0.393,0.655,152.305,-10.812,1,5,0.776,1.10E-05,0.0856,0.0394,0,159947,7,1957,1/1/1957,Just One Of Those Things,,Jazz,0
19703,['Charlie Parker'],[211758],0.339,0.342,0.393,132.599,-7.596,0,7,0.962,0.319,0.162,0.0313,0,167121,55,1957,8/8/1957,Summertime,,Jazz,0
19704,['Charlie Parker'],[211758],0.435,0.566,0.756,138.052,-7.033,0,5,0.667,0.00701,0.131,0.033,0,211871,42,1957,8/8/1957,Just Friends,,Jazz,0
19715,['Charlie Parker'],[211758],0.417,0.375,0.484,108.747,-7.978,0,2,0.952,0.28,0.119,0.029,0,187394,38,1957,8/8/1957,April In Paris,,Jazz,0
19716,['Charlie Parker'],[211758],0.591,0.388,0.699,120.385,-10.164,0,5,0.809,6.49E-05,0.129,0.0381,0,214360,34,1957,1/1/1957,I Get A Kick Out Of You - Take 7 / Master Take,,Jazz,0
19717,['Charlie Parker'],[211758],0.277,0.376,0.399,81.437,-9.96,1,7,0.98,0.15,0.124,0.0285,0,197229,34,1957,8/8/1957,Everything Happens To Me,,Jazz,0
19720,['Charlie Parker'],[211758],0.388,0.304,0.524,113.705,-9.532,1,1,0.966,0.299,0.174,0.0345,0,214302,33,1957,8/8/1957,I'm In The Mood For Love - Take 3 / Alternate Take,,Jazz,0
19721,['Charlie Parker'],[211758],0.34,0.452,0.588,83.39,-7.379,0,4,0.931,0.0745,0.159,0.0305,0,195325,31,1957,8/8/1957,I Didn't Know What Time It Was,,Jazz,0
19726,['Charlie Parker'],[211758],0.342,0.367,0.388,113.242,-8.082,0,2,0.926,0.101,0.246,0.0304,0,168242,28,1957,8/8/1957,If I Should Lose You,,Jazz,0
19727,['Charlie Parker'],[211758],0.374,0.414,0.365,129.318,-8.874,0,9,0.95,0.132,0.0759,0.0385,0,209147,27,1957,8/8/1957,Easy To Love,,Jazz,0
19733,['Charlie Parker'],[211758],0.379,0.406,0.32,62.685,-10.374,0,5,0.939,0.127,0.34,0.0346,0,218243,26,1957,8/8/1957,East Of The Sun (West Of The Moon),,Jazz,0
19734,['Charlie Parker'],[211758],0.39,0.332,0.327,125.273,-9.701,1,10,0.962,0.0295,0.262,0.034,0,181182,25,1957,8/8/1957,I'll Remember April,,Jazz,0
19735,['Charlie Parker'],[211758],0.308,0.382,0.527,63.223,-10.532,0,3,0.965,0.299,0.155,0.0344,0,198223,25,1957,8/8/1957,They Can't Take That Away From Me,,Jazz,0
19740,['Charlie Parker'],[211758],0.418,0.458,0.345,127.33,-9.171,1,7,0.958,0.197,0.256,0.0359,0,185666,25,1957,8/8/1957,Out Of Nowhere,,Jazz,0
52548,['Lee Morgan'],[226380],0.613,0.515,0.876,103.477,-7.608,0,2,0.794,0.0599,0.162,0.0487,0,301640,16,1957,1957,"Who Do You Love, I Hope - Rudy Van Gelder Edition / **** / Digital Remaster",,Jazz,0
52550,['Lee Morgan'],[226380],0.454,0.671,0.766,151.919,-6.608,1,5,0.694,0.0113,0.296,0.0742,0,326813,14,1957,1957,All At Once You Love Her - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52554,['Lee Morgan'],[226380],0.522,0.462,0.395,144.553,-8.562,0,10,0.372,0.00337,0.118,0.0313,0,526093,12,1957,4/1/1957,Hasaan's Dream - Rudy Van Gelder ************ Digital Remaster,,Jazz,0
52555,['Lee Morgan'],[226380],0.513,0.653,0.71,111.861,-7.428,0,2,0.721,0.226,0.0971,0.0433,0,236733,10,1957,4/1/1957,Gaza ****,,Jazz,0
52556,['Lee Morgan'],[226380],0.556,0.761,0.74,130.328,-7.197,0,10,0.28,0.000702,0.0821,0.0564,0,561520,11,1957,4/1/1957,Domingo - Rudy Van Gelder ************ Digital Remaster,,Jazz,0
52557,['Lee Morgan'],[226380],0.505,0.515,0.5,136.708,-8.541,0,2,0.811,0.102,0.109,0.0372,0,498653,11,1957,4/1/1957,Roccus,,Jazz,0
52560,['Lee Morgan'],[226380],0.657,0.43,0.392,118.134,-9.087,0,10,0.381,0.247,0.0629,0.0464,0,401387,10,1957,4/1/1957,Tip-Toeing - Rudy Van Gelder ************ Digital Remaster,,Jazz,0
52561,['Lee Morgan'],[226380],0.471,0.233,0.452,164.007,-11.397,1,3,0.917,0.937,0.17,0.0542,0,262000,10,1957,4/18/1957,P.S. I Love You,,Jazz,0
52565,['Lee Morgan'],[226380],0.481,0.234,0.288,144.571,-11.016,0,5,0.952,0.845,0.103,0.0375,0,407653,9,1957,4/1/1957,The Lady,,Jazz,0
52569,['Lee Morgan'],[226380],0.509,0.636,0.783,112.59,-7.595,1,6,0.225,0.00291,0.22,0.0586,0,370867,9,1957,4/1/1957,Mesabi Chant - Rudy Van Gelder ************ Digital Remaster,,Jazz,0
52572,['Lee Morgan'],[226380],0.484,0.502,0.704,140.605,-12.058,0,7,0.717,0.232,0.163,0.0792,0,423827,8,1957,4/18/1957,Hank's Shout,,Jazz,0
52573,['Lee Morgan'],[226380],0.501,0.0311,0.294,83.03,-35.268,1,1,0.906,0.905,0.116,0.0608,0,149627,8,1957,4/18/1957,"Softly, As In A Morning Sunrise",,Jazz,0
52574,['Lee Morgan'],[226380],0.416,0.201,0.372,165.869,-11.461,1,8,0.975,0.803,0.107,0.0379,0,339333,46,1957,1957,Since I Fell For You - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52575,['Lee Morgan'],[226380],0.376,0.278,0.199,62.055,-8.597,0,0,0.912,0.886,0.0728,0.0416,0,429040,40,1957,4/1/1957,I Remember Clifford - Rudy Van Gelder Edition; **** Digital Remaster,,Jazz,0
52580,['Lee Morgan'],[226380],0.653,0.636,0.652,98.664,-7.689,0,7,0.795,0.619,0.0741,0.0541,0,426987,24,1957,1957,Candy - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52582,['Lee Morgan'],[226380],0.507,0.231,0.333,117.072,-9.991,0,0,0.978,0.897,0.129,0.033,0,447173,20,1957,1957,All The Way - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52583,['Lee Morgan'],[226380],0.564,0.77,0.871,123.553,-6.258,0,7,0.78,0.494,0.445,0.0567,0,306507,19,1957,1957,C.T.A. - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52584,['Lee Morgan'],[226380],0.586,0.516,0.704,62.345,-6.9,1,5,0.724,0.000705,0.127,0.0403,0,376053,18,1957,1957,Personality - Rudy Van Gelder Edition / **** / Digital Remaster,,Jazz,0
52632,['Lee Konitz'],[227776],0.545,0.228,0.541,75.356,-14.221,1,5,0.978,0.000493,0.513,0.36,0,186967,13,1957,1/1/1957,"Lover Man - Live At The Haig, Los Angeles / ****",,Jazz,0
52633,['Lee Konitz'],[227776],0.738,0.229,0.79,105.155,-12.366,1,8,0.798,0.0446,0.348,0.251,0,189027,14,1957,1/1/1957,I Can't Believe That You're In Love With Me,,Jazz,0
52634,['Lee Konitz'],[227776],0.595,0.267,0.71,113.492,-13.207,1,8,0.866,0.000145,0.281,0.0737,0,236507,13,1957,1/1/1957,"All The Things You Are - Live At The Haig, Los Angeles / ****",,Jazz,0
52635,['Lee Konitz'],[227776],0.538,0.182,0.445,139.751,-17.625,1,10,0.981,0.444,0.205,0.252,0,208360,11,1957,1/1/1957,"These Foolish Things - Live At The Haig, Los Angeles / ****",,Jazz,0
52636,['Lee Konitz'],[227776],0.544,0.27,0.817,108.33,-14.873,0,2,0.913,1.80E-05,0.111,0.161,0,214027,12,1957,1/1/1957,"Bernie's Tune - Live At The Haig, Los Angeles / ****",,Jazz,0
52637,['Lee Konitz'],[227776],0.504,0.201,0.476,135.591,-14.839,0,9,0.753,2.53E-05,0.308,0.0395,0,485013,7,1957,1/1/1957,Sunflower,,Jazz,0
52638,['Lee Konitz'],[227776],0.538,0.22,0.601,74.622,-14.971,1,5,0.727,0,0.303,0.0514,0,371707,6,1957,1/1/1957,Billie's Bounce,,Jazz,0
52640,['Lee Konitz'],[227776],0.701,0.245,0.89,128.291,-12.617,1,5,0.621,0.00137,0.0511,0.241,0,151907,9,1957,1/1/1957,Lady Be Good,,Jazz,0
52641,['Lee Konitz'],[227776],0.626,0.185,0.719,93.572,-14.561,0,5,0.721,0,0.294,0.133,0,177333,8,1957,1/1/1957,Broadway,,Jazz,0
52643,['Lee Konitz'],[227776],0.671,0.325,0.765,118.239,-14.023,1,3,0.587,9.35E-05,0.12,0.322,0,181333,8,1957,1/1/1957,****** II,,Jazz,0
52644,['Lee Konitz'],[227776],0.561,0.333,0.737,94.844,-13.293,1,7,0.863,2.77E-05,0.665,0.142,0,255107,28,1957,1/1/1957,"I'll Remember April - Live At The Haig, Los Angeles / ****",,Jazz,0
52649,['Lee Konitz'],[227776],0.435,0.17,0.501,77.278,-12.908,1,2,0.802,0.000125,0.12,0.0713,0,178640,20,1957,1/1/1957,Almost Like Being In Love,,Jazz,0
52652,['Lee Konitz'],[227776],0.637,0.338,0.705,95.87,-11.327,1,8,0.762,5.08E-06,0.478,0.185,0,224093,18,1957,1/1/1957,"Too Marvelous For Words - Live At The Haig, Los Angeles / ****",,Jazz,0
98216,['Zoot Sims'],[228087],0.502,0.285,0.705,95.747,-11.538,0,7,0.666,0,0.125,0.0439,0,376400,16,1957,1957,Almost Like Being In Love,,Jazz,0
98217,['Zoot Sims'],[228087],0.431,0.199,0.354,64.421,-12.941,1,3,0.965,0.229,0.108,0.049,0,372267,16,1957,1957,These Foolish Things,,Jazz,0
98218,['Zoot Sims'],[228087],0.503,0.34,0.651,142.83,-9.034,0,2,0.694,0,0.102,0.0374,0,412653,15,1957,1957,Too Close For Comfort,,Jazz,0
98221,['Zoot Sims'],[228087],0.516,0.462,0.688,118.371,-9.072,1,10,0.743,1.45E-05,0.256,0.0425,0,448640,13,1957,1957,Wee Dot,,Jazz,0
98222,['Zoot Sims'],[228087],0.601,0.468,0.842,120.959,-8.882,0,7,0.628,3.21E-06,0.0586,0.0401,0,354200,12,1957,1957,S' Wonderful,,Jazz,0
98228,['Zoot Sims'],[228087],0.5,0.122,0.384,66.824,-15.333,1,3,0.975,0.0627,0.14,0.0412,0,370360,41,1957,1957,Violets For Your Furs,,Jazz,0
